"","WT_p_val","WT_avg_log2FC","WT_pct.1","WT_pct.2","WT_p_val_adj","gene_ID"
"Chir01Ox-b27110.2",1.4343662683298e-123,1.03892732387414,0.612,0.189,2.81996408353639e-119,"Chir01Ox-b27110.2"
"Chir04Ox-b25400.2",3.92891373800351e-278,2.20203811156229,0.839,0.191,7.72424440891491e-274,"Chir04Ox-b25400.2"
"Chir08Ox-b30550.2",3.91442930569639e-64,0.567098918639973,0.495,0.191,7.69576801499911e-60,"Chir08Ox-b30550.2"
"Chir02Ox-b19300.2",2.2483745901123e-81,0.689061996858815,0.533,0.195,4.42030444416078e-77,"Chir02Ox-b19300.2"
"Chir04Ox-b00170.2",1.05639767031134e-92,1.03294651379487,0.587,0.199,2.07687781983209e-88,"Chir04Ox-b00170.2"
"Chir02Ox-b02980.2",4.45264826726421e-74,2.44354187560635,0.557,0.208,8.75390649344144e-70,"Chir02Ox-b02980.2"
"Chir01Ox-b09120.2",9.68891044466112e-81,0.684697997966493,0.552,0.212,1.90483979342038e-76,"Chir01Ox-b09120.2"
"Chir07Ox-b27880.2",4.84160885486858e-75,0.570678958664007,0.571,0.216,9.51860300867163e-71,"Chir07Ox-b27880.2"
"Chir02Ox-b22110.2",2.01422288074122e-120,0.954895013429661,0.642,0.222,3.95996218353724e-116,"Chir02Ox-b22110.2"
"Chir06Ox-b12910.2",3.32602512118994e-106,0.826042357557232,0.626,0.222,6.53896538825942e-102,"Chir06Ox-b12910.2"
"Chir03Ox-b12440.2",1.04779296306481e-87,0.65885457717837,0.582,0.225,2.05996096538542e-83,"Chir03Ox-b12440.2"
"Chir01Ox-b22760.2",1.04767077265932e-76,0.803692738043414,0.574,0.232,2.05972073904822e-72,"Chir01Ox-b22760.2"
"Chir03Ox-b16290.2",9.74350207587853e-59,0.781494295343916,0.541,0.238,1.91557250811772e-54,"Chir03Ox-b16290.2"
"Chir07Ox-b30310.2",1.53587358496805e-136,0.983158841650455,0.694,0.24,3.01952746804718e-132,"Chir07Ox-b30310.2"
"Chir01Ox-b09360.2",2.15499175349353e-73,0.993301434576879,0.568,0.241,4.23671378736828e-69,"Chir01Ox-b09360.2"
"Chir01Ox-b26450.2",5.72538428191892e-96,0.705017152058578,0.631,0.243,1.12561054982526e-91,"Chir01Ox-b26450.2"
"Chir08Ox-b22870.2",7.15260719291597e-94,0.871734028295042,0.639,0.253,1.40620257412728e-89,"Chir08Ox-b22870.2"
"Chir03Ox-b09390.2",6.53086157976719e-73,0.832948535328864,0.59,0.255,1.28396738658223e-68,"Chir03Ox-b09390.2"
"Chir03Ox-b12090.2",1.42956396572847e-106,1.07663263828916,0.672,0.261,2.81052275662216e-102,"Chir03Ox-b12090.2"
"Chir05Ox-b28860.2",1.76263673202762e-78,0.914330753469824,0.637,0.266,3.4653438151663e-74,"Chir05Ox-b28860.2"
"Chir03Ox-b12420.2",2.5083914230265e-250,1.82272226450351,0.91,0.285,4.9314975376701e-246,"Chir03Ox-b12420.2"
"Chir06Ox-b12130.2",6.56360082650712e-70,0.671235451032609,0.609,0.285,1.2904039224913e-65,"Chir06Ox-b12130.2"
"Chir01Ox-b38720.2",2.01675475576046e-94,1.0244369787986,0.664,0.295,3.96493984982507e-90,"Chir01Ox-b38720.2"
"Chir05Ox-b08940.2",6.90776736361702e-86,0.852360066850722,0.653,0.297,1.35806706368711e-81,"Chir05Ox-b08940.2"
"Chir04Ox-b10950.2",3.37704760825186e-91,1.01702028964798,0.678,0.3,6.63927559782316e-87,"Chir04Ox-b10950.2"
"Chir02Ox-b21820.2",1.10842916187781e-74,1.02079097013578,0.626,0.301,2.17917173225178e-70,"Chir02Ox-b21820.2"
"Chir01Ox-b33620.2",6.87649287559161e-121,1.2469513738369,0.784,0.303,1.35191849934131e-116,"Chir01Ox-b33620.2"
"Chir01Ox-b09350.2",8.26123612548327e-91,0.893845382600985,0.658,0.303,1.62415902227001e-86,"Chir01Ox-b09350.2"
"Chir06Ox-b13240.2",3.44623973500954e-163,1.51375151502907,0.852,0.337,6.77530731902875e-159,"Chir06Ox-b13240.2"
"Chir07Ox-b27160.2",2.35858558146515e-142,1.9373972394993,0.825,0.34,4.63697925316048e-138,"Chir07Ox-b27160.2"
"Chir05Ox-b20300.2",1.07163263780273e-287,3.82582829039778,0.975,0.342,2.10682976592017e-283,"Chir05Ox-b20300.2"
"Chir04Ox-b10110.2",1.43799533037656e-100,1.13744835874218,0.732,0.37,2.82709881952032e-96,"Chir04Ox-b10110.2"
"Chir04Ox-b10970.2",1.53674874564316e-78,1.18841897012181,0.716,0.375,3.02124803393446e-74,"Chir04Ox-b10970.2"
"Chir04Ox-b13260.2",1.07943623815929e-156,1.54551028929736,0.885,0.386,2.12217164422117e-152,"Chir04Ox-b13260.2"
"Chir05Ox-b10710.2",5.26359156091996e-134,1.67593334636205,0.885,0.402,1.03482210087686e-129,"Chir05Ox-b10710.2"
"Chir02Ox-b06460.2",1.26302479344237e-129,1.39310701213995,0.817,0.402,2.4831067439077e-125,"Chir02Ox-b06460.2"
"Chir01Ox-b04960.2",6.26401716120658e-87,1.29628497286419,0.743,0.406,1.23150577389321e-82,"Chir01Ox-b04960.2"
"Chir06Ox-b36610.2",1.06556112584068e-213,2.6940900066663,0.962,0.418,2.09489317340277e-209,"Chir06Ox-b36610.2"
"Chir06Ox-b24600.2",8.11140590580805e-109,1.15765519598918,0.825,0.421,1.59470240108186e-104,"Chir06Ox-b24600.2"
"Chir07Ox-b35310.2",5.66258565065769e-106,1.6433225460051,0.825,0.448,1.1132643389193e-101,"Chir07Ox-b35310.2"
"Chir05Ox-b00920.2",3.65009482518588e-81,0.816924251105322,0.768,0.454,7.17608642631543e-77,"Chir05Ox-b00920.2"
"Chir05Ox-b15100.2",1.85612784324129e-106,1.05425101947253,0.828,0.478,3.64914733981238e-102,"Chir05Ox-b15100.2"
"Chir07Ox-b21290.2",9.28865417245702e-79,0.904142231995967,0.795,0.494,1.82614941030505e-74,"Chir07Ox-b21290.2"
"Chir04Ox-b10500.2",1.05294204381507e-88,1.41888267500618,0.806,0.506,2.07008405814043e-84,"Chir04Ox-b10500.2"
"Chir04Ox-b17280.2",1.6997261025999e-89,0.877741450369292,0.896,0.539,3.3416615177114e-85,"Chir04Ox-b17280.2"
"Chir07Ox-b26300.2",4.44698084725551e-152,1.7083376687879,0.932,0.55,8.74276434570433e-148,"Chir07Ox-b26300.2"
"Chir01Ox-b19320.2",6.97379564365183e-107,1.01822020146105,0.883,0.565,1.37104822354195e-102,"Chir01Ox-b19320.2"
"Chir03Ox-b32690.2",1.87511600963412e-115,1.42450868386168,0.885,0.567,3.68647807494068e-111,"Chir03Ox-b32690.2"
"Chir04Ox-b10440.2",1.03375528634657e-72,1.27162348943866,0.877,0.568,2.03236289295736e-68,"Chir04Ox-b10440.2"
"Chir04Ox-b19160.2",1.05016126234679e-143,2.86301138144214,0.904,0.57,2.06461704177379e-139,"Chir04Ox-b19160.2"
"Chir04Ox-b08240.2",4.41425818881251e-59,0.72534678694456,0.918,0.596,8.67843159920539e-55,"Chir04Ox-b08240.2"
"Chir03Ox-b09250.2",1.29742587067758e-108,2.69236873272866,0.923,0.599,2.55073926175213e-104,"Chir03Ox-b09250.2"
