"","WT_p_val","WT_avg_log2FC","WT_pct.1","WT_pct.2","WT_p_val_adj","gene_ID"
"Chir08Ox-b13370.2",0,1.05183212502337,0.886,0.254,0,"Chir08Ox-b13370.2"
"Chir05Ox-b04290.2",4.86459152802362e-266,0.481819038442308,0.609,0.257,9.56378694409443e-262,"Chir05Ox-b04290.2"
"Chir03Ox-b23070.2",0,0.699236087561216,0.73,0.258,0,"Chir03Ox-b23070.2"
"Chir07Ox-b04470.2",0,0.580252171109188,0.743,0.26,0,"Chir07Ox-b04470.2"
"Chir06Ox-b16810.2",0,0.515455924479564,0.67,0.262,0,"Chir06Ox-b16810.2"
"Chir07Ox-b26220.2",0,2.05156247670064,0.981,0.263,0,"Chir07Ox-b26220.2"
"Chir05Ox-b23160.2",0,0.707427190220511,0.671,0.264,0,"Chir05Ox-b23160.2"
"Chir01Ox-b41920.2",0,0.619867125702613,0.708,0.266,0,"Chir01Ox-b41920.2"
"Chir01Ox-b13420.2",0,1.24670437739162,0.86,0.269,0,"Chir01Ox-b13420.2"
"Chir04Ox-b30590.2",0,1.52339042305747,0.948,0.27,0,"Chir04Ox-b30590.2"
"Chir05Ox-b13730.2",0,1.38031896571368,0.924,0.27,0,"Chir05Ox-b13730.2"
"Chir01Ox-b14950.2",0,0.959783381894899,0.839,0.271,0,"Chir01Ox-b14950.2"
"Chir01Ox-b42730.2",0,0.832793067811933,0.72,0.272,0,"Chir01Ox-b42730.2"
"Chir07Ox-b19250.2",0,0.634143220448951,0.69,0.272,0,"Chir07Ox-b19250.2"
"Chir08Ox-b10690.2",4.21109280524249e-222,0.394636816285526,0.588,0.272,8.27900845510673e-218,"Chir08Ox-b10690.2"
"Chir01Ox-b36180.2",0,1.51513406022559,0.955,0.274,0,"Chir01Ox-b36180.2"
"Chir04Ox-b04650.2",0,0.749675503387113,0.777,0.281,0,"Chir04Ox-b04650.2"
"Chir06Ox-b26310.2",2.42477080977901e-200,0.623408675555167,0.587,0.286,4.76709941202554e-196,"Chir06Ox-b26310.2"
"Chir07Ox-b05320.2",4.11695299322646e-213,0.402881467120772,0.637,0.29,8.09392958468322e-209,"Chir07Ox-b05320.2"
"Chir02Ox-b25560.2",0,0.72541369763123,0.758,0.293,0,"Chir02Ox-b25560.2"
"Chir02Ox-b06850.2",0,0.849386269215499,0.723,0.294,0,"Chir02Ox-b06850.2"
"Chir04Ox-b25580.2",0,2.04296791220319,0.999,0.297,0,"Chir04Ox-b25580.2"
"Chir05Ox-b16580.2",0,0.832098994710006,0.738,0.303,0,"Chir05Ox-b16580.2"
"Chir01Ox-b23680.2",0,2.21099079264122,0.977,0.308,0,"Chir01Ox-b23680.2"
"Chir07Ox-b30520.2",0,0.756653227960414,0.804,0.317,0,"Chir07Ox-b30520.2"
"Chir05Ox-b21070.2",0,0.557720832333883,0.738,0.318,0,"Chir05Ox-b21070.2"
"Chir07Ox-b33930.2",0,1.80574344292955,0.907,0.318,0,"Chir07Ox-b33930.2"
"Chir08Ox-b29460.2",0,0.81513651805291,0.851,0.319,0,"Chir08Ox-b29460.2"
"Chir01Ox-b10080.2",0,1.7174473083118,0.943,0.32,0,"Chir01Ox-b10080.2"
"Chir02Ox-b18170.2",0,1.48832520876567,0.944,0.32,0,"Chir02Ox-b18170.2"
"Chir08Ox-b14560.2",0,0.876969573197941,0.79,0.321,0,"Chir08Ox-b14560.2"
"Chir02Ox-b03800.2",7.61489980131881e-256,0.42610602053745,0.666,0.323,1.49708930093928e-251,"Chir02Ox-b03800.2"
"Chir01Ox-b43080.2",2.35385327120083e-263,0.628335248336182,0.719,0.324,4.62767553118082e-259,"Chir01Ox-b43080.2"
"Chir04Ox-b13730.2",0,1.20171659160137,0.837,0.325,0,"Chir04Ox-b13730.2"
"Chir07Ox-b35180.2",4.48626221244317e-223,0.456257992399964,0.637,0.329,8.81999150966328e-219,"Chir07Ox-b35180.2"
"Chir02Ox-b08430.2",0,2.12629364576756,0.985,0.331,0,"Chir02Ox-b08430.2"
"Chir05Ox-b14200.2",2.27176974137173e-291,0.603511598457051,0.712,0.334,4.46629931153682e-287,"Chir05Ox-b14200.2"
"Chir03Ox-b05520.2",0,0.725856853906376,0.805,0.34,0,"Chir03Ox-b05520.2"
"Chir07Ox-b32080.2",1.47439260735076e-197,0.410133803135709,0.65,0.342,2.89865586605158e-193,"Chir07Ox-b32080.2"
"Chir04Ox-b29110.2",3.3452458261562e-293,0.511968707156054,0.72,0.343,6.57675329422309e-289,"Chir04Ox-b29110.2"
"Chir01Ox-b43850.2",3.09350654317099e-197,0.583352013034082,0.672,0.344,6.08183386387418e-193,"Chir01Ox-b43850.2"
"Chir06Ox-b17060.2",2.14138395619555e-277,0.559984940797574,0.74,0.355,4.20996085788046e-273,"Chir06Ox-b17060.2"
"Chir04Ox-b12910.2",0,0.641149635084872,0.739,0.367,0,"Chir04Ox-b12910.2"
"Chir01Ox-b20130.2",5.12881956411936e-271,0.604435602275527,0.694,0.368,1.00832592630587e-266,"Chir01Ox-b20130.2"
"Chir03Ox-b06900.2",1.34556994392951e-248,0.48221246534005,0.705,0.368,2.64539050976541e-244,"Chir03Ox-b06900.2"
"Chir01Ox-b17210.2",0,0.635916458327354,0.797,0.371,0,"Chir01Ox-b17210.2"
"Chir01Ox-b37080.2",3.20731253631292e-225,0.507266111694332,0.681,0.377,6.3055764463912e-221,"Chir01Ox-b37080.2"
"Chir08Ox-b03810.2",5.43200794727769e-203,0.466812043252673,0.698,0.383,1.06793276243479e-198,"Chir08Ox-b03810.2"
"Chir04Ox-b07840.2",0,0.65278003087471,0.784,0.39,0,"Chir04Ox-b07840.2"
"Chir03Ox-b18320.2",1.25240319280408e-301,0.594069940614963,0.761,0.39,2.46222467705282e-297,"Chir03Ox-b18320.2"
"Chir06Ox-b09420.2",2.63617584033045e-255,0.725525168226924,0.723,0.394,5.18272170208966e-251,"Chir06Ox-b09420.2"
"Chir01Ox-b43100.2",2.63690262575192e-290,0.514627022153044,0.819,0.406,5.18415056222828e-286,"Chir01Ox-b43100.2"
"Chir06Ox-b24600.2",3.96395965291002e-239,0.534717036469587,0.742,0.406,7.79314467762109e-235,"Chir06Ox-b24600.2"
"Chir02Ox-b20480.2",0,1.21436298083887,0.877,0.412,0,"Chir02Ox-b20480.2"
"Chir06Ox-b18310.2",0,1.24480850040032,0.902,0.421,0,"Chir06Ox-b18310.2"
"Chir03Ox-b16580.2",0,0.724088715656351,0.826,0.424,0,"Chir03Ox-b16580.2"
"Chir04Ox-b01380.2",0,0.621419988142858,0.806,0.424,0,"Chir04Ox-b01380.2"
"Chir06Ox-b05710.2",2.47540717693971e-273,0.753127248276808,0.762,0.429,4.86665050986347e-269,"Chir06Ox-b05710.2"
"Chir05Ox-b23250.2",6.72330964381612e-176,0.356807315715185,0.739,0.433,1.32180267597425e-171,"Chir05Ox-b23250.2"
"Chir01Ox-b21060.2",6.80002815500719e-161,0.485208018451682,0.742,0.435,1.33688553527441e-156,"Chir01Ox-b21060.2"
"Chir01Ox-b32170.2",1.81201458099204e-183,0.375573529736559,0.801,0.452,3.56242066623035e-179,"Chir01Ox-b32170.2"
"Chir04Ox-b12610.2",1.57287664286088e-240,0.722223335423112,0.793,0.46,3.09227547986449e-236,"Chir04Ox-b12610.2"
"Chir02Ox-b23220.2",0,1.28993957414145,0.978,0.463,0,"Chir02Ox-b23220.2"
"Chir03Ox-b01220.2",0,1.12646062095971,0.927,0.473,0,"Chir03Ox-b01220.2"
"Chir03Ox-b24800.2",0,0.826209198447076,0.857,0.483,0,"Chir03Ox-b24800.2"
"Chir07Ox-b25050.2",0,0.778809044208855,0.877,0.489,0,"Chir07Ox-b25050.2"
"Chir07Ox-b35870.2",2.58846718741766e-252,0.661518909117731,0.85,0.5,5.08892649046313e-248,"Chir07Ox-b35870.2"
"Chir04Ox-b21040.2",0,2.3348145775205,0.998,0.501,0,"Chir04Ox-b21040.2"
"Chir06Ox-b18350.2",0,0.876605129573247,0.88,0.513,0,"Chir06Ox-b18350.2"
"Chir06Ox-b15180.2",7.45542571710943e-294,0.856126953411581,0.848,0.515,1.46573669598371e-289,"Chir06Ox-b15180.2"
"Chir06Ox-b28790.2",0,0.856826493692004,0.854,0.519,0,"Chir06Ox-b28790.2"
"Chir04Ox-b17280.2",7.29953727318297e-171,0.402963381168465,0.839,0.525,1.43508902790777e-166,"Chir04Ox-b17280.2"
"Chir01Ox-b18250.2",0,0.817822282910516,0.934,0.536,0,"Chir01Ox-b18250.2"
"Chir07Ox-b30380.2",0,0.815559032249183,0.886,0.536,0,"Chir07Ox-b30380.2"
"Chir04Ox-b08240.2",0,1.28037273890826,0.995,0.575,0,"Chir04Ox-b08240.2"
"Chir01Ox-b13880.2",0,0.911126177818756,0.955,0.647,0,"Chir01Ox-b13880.2"
"Chir06Ox-b19660.2",0,1.52553679243457,0.966,0.655,0,"Chir06Ox-b19660.2"
