"","WT_p_val","WT_avg_log2FC","WT_pct.1","WT_pct.2","WT_p_val_adj","gene_ID"
"Chir08Ox-b13550.2",1.31781041224884e-23,0.272297644960249,0.594,0.185,2.59081527048122e-19,"Chir08Ox-b13550.2"
"Chir03Ox-b21230.2",4.53484837876709e-110,1.61255878280933,0.927,0.186,8.9155119126561e-106,"Chir03Ox-b21230.2"
"Chir06Ox-b31720.2",6.05831251331673e-75,1.64666624233148,0.875,0.187,1.19106424011807e-70,"Chir06Ox-b31720.2"
"Chir01Ox-b30900.2",2.93275006327611e-68,0.759439549197284,0.823,0.187,5.76578662440083e-64,"Chir01Ox-b30900.2"
"Chir07Ox-b17140.2",6.12973609119583e-43,0.516407851893953,0.75,0.187,1.2051061155291e-38,"Chir07Ox-b17140.2"
"Chir05Ox-b19590.2",5.1102418919825e-26,0.277592757821121,0.615,0.19,1.00467355596376e-21,"Chir05Ox-b19590.2"
"Chir08Ox-b30550.2",1.21906030669721e-13,0.256435138953861,0.5,0.194,2.39667256296671e-09,"Chir08Ox-b30550.2"
"Chir01Ox-b16020.2",3.67202353519443e-73,0.944776264953,0.833,0.196,7.21919827019225e-69,"Chir01Ox-b16020.2"
"Chir02Ox-b18520.2",8.92423720830363e-28,0.305742304179576,0.635,0.196,1.75450503515249e-23,"Chir02Ox-b18520.2"
"Chir07Ox-b15820.2",7.37322248572487e-23,0.491802417067394,0.573,0.198,1.44957554069351e-18,"Chir07Ox-b15820.2"
"Chir07Ox-b30490.2",2.28980685164565e-23,0.472008871908084,0.604,0.199,4.50176027033534e-19,"Chir07Ox-b30490.2"
"Chir05Ox-b24480.2",1.34706450650932e-103,1.41978463100433,0.948,0.202,2.64832881979733e-99,"Chir05Ox-b24480.2"
"Chir04Ox-b00170.2",6.68350002468957e-70,1.09821273880203,0.865,0.202,1.31397610485397e-65,"Chir04Ox-b00170.2"
"Chir02Ox-b11580.2",3.2366217413717e-21,0.290475436940812,0.594,0.202,6.36319834353676e-17,"Chir02Ox-b11580.2"
"Chir05Ox-b27300.2",1.64710147492579e-24,0.304616159187074,0.615,0.203,3.23820149970411e-20,"Chir05Ox-b27300.2"
"Chir04Ox-b20820.2",1.2700080038234e-22,0.536371934256683,0.604,0.207,2.4968357355168e-18,"Chir04Ox-b20820.2"
"Chir08Ox-b21260.2",3.57768832971867e-44,0.516725090541019,0.771,0.208,7.03373525622691e-40,"Chir08Ox-b21260.2"
"Chir02Ox-b22220.2",5.43125486477685e-20,0.291157098861807,0.583,0.208,1.06778470641513e-15,"Chir02Ox-b22220.2"
"Chir05Ox-b01290.2",2.07954399184756e-22,0.987195829091221,0.604,0.209,4.0883834879723e-18,"Chir05Ox-b01290.2"
"Chir06Ox-b27080.2",1.46292637777639e-13,0.386954552221083,0.542,0.209,2.87611325870839e-09,"Chir06Ox-b27080.2"
"Chir01Ox-b24010.2",2.30077062509814e-36,0.686730698743814,0.719,0.21,4.52331504894294e-32,"Chir01Ox-b24010.2"
"Chir06Ox-b31830.2",2.17520303476806e-39,0.773576180611241,0.75,0.212,4.276449166354e-35,"Chir06Ox-b31830.2"
"Chir01Ox-b16700.2",1.19103841110946e-30,0.35723356601224,0.698,0.215,2.3415815162412e-26,"Chir01Ox-b16700.2"
"Chir01Ox-b12770.2",3.23942926266114e-27,0.392442738535759,0.667,0.215,6.36871793039179e-23,"Chir01Ox-b12770.2"
"Chir06Ox-b29170.2",9.76128265618402e-18,0.250007544075356,0.583,0.218,1.91906817020578e-13,"Chir06Ox-b29170.2"
"Chir04Ox-b19690.2",8.01624503521606e-52,1.13342114921733,0.823,0.22,1.57599377392348e-47,"Chir04Ox-b19690.2"
"Chir08Ox-b27770.2",7.14803776432074e-17,0.253636839905641,0.583,0.224,1.40530422446546e-12,"Chir08Ox-b27770.2"
"Chir07Ox-b01770.2",1.40962812070638e-29,0.743829638391031,0.688,0.225,2.77132888530874e-25,"Chir07Ox-b01770.2"
"Chir05Ox-b23050.2",9.39325226075568e-13,0.306821898454203,0.562,0.225,1.84671339446457e-08,"Chir05Ox-b23050.2"
"Chir01Ox-b28830.2",1.97432398362474e-27,0.276518236196178,0.698,0.226,3.88152095180625e-23,"Chir01Ox-b28830.2"
"Chir05Ox-b26390.2",4.04814835075649e-41,0.613133048193232,0.76,0.227,7.95865965758725e-37,"Chir05Ox-b26390.2"
"Chir06Ox-b15930.2",8.53999974460695e-23,0.304182740780824,0.656,0.227,1.67896394978973e-18,"Chir06Ox-b15930.2"
"Chir08Ox-b05190.2",1.48533586360249e-11,0.314173167056258,0.531,0.228,2.9201703078425e-07,"Chir08Ox-b05190.2"
"Chir01Ox-b19840.2",1.22155994006089e-42,0.625962279178802,0.75,0.229,2.4015868421597e-38,"Chir01Ox-b19840.2"
"Chir05Ox-b05600.2",6.08769694684872e-27,0.289411964388078,0.688,0.229,1.19684121975046e-22,"Chir05Ox-b05600.2"
"Chir04Ox-b17200.2",2.71084355317292e-34,0.399939070414411,0.74,0.23,5.32951842553795e-30,"Chir04Ox-b17200.2"
"Chir04Ox-b07410.2",7.76989629532871e-19,0.290305426789065,0.604,0.23,1.52756161166162e-14,"Chir04Ox-b07410.2"
"Chir07Ox-b20890.2",4.88491103463663e-32,0.451411978025505,0.708,0.235,9.60373509409562e-28,"Chir07Ox-b20890.2"
"Chir01Ox-b17440.2",1.10626277956205e-35,0.444419622785176,0.771,0.236,2.17491262461898e-31,"Chir01Ox-b17440.2"
"Chir05Ox-b00670.2",2.65128270362616e-21,0.398004503111618,0.635,0.236,5.21242179532902e-17,"Chir05Ox-b00670.2"
"Chir05Ox-b24720.2",1.00227199721998e-19,0.574814156968895,0.583,0.236,1.97046674653448e-15,"Chir05Ox-b24720.2"
"Chir05Ox-b17380.2",1.47280384723937e-23,0.413014431797219,0.635,0.238,2.8955323636726e-19,"Chir05Ox-b17380.2"
"Chir06Ox-b23460.2",4.71538063174299e-18,0.322166929972996,0.615,0.238,9.27043832200671e-14,"Chir06Ox-b23460.2"
"Chir04Ox-b10210.2",7.97291894969225e-40,0.429132109993651,0.844,0.239,1.5674758655095e-35,"Chir04Ox-b10210.2"
"Chir01Ox-b31010.2",6.06691899165424e-54,0.678737247084241,0.823,0.242,1.19275627375922e-49,"Chir01Ox-b31010.2"
"Chir06Ox-b24310.2",1.44942950099378e-24,0.451997406812197,0.688,0.242,2.84957839895377e-20,"Chir06Ox-b24310.2"
"Chir01Ox-b06840.2",1.41847259972127e-22,0.399304804189713,0.656,0.242,2.78871713105201e-18,"Chir01Ox-b06840.2"
"Chir05Ox-b27680.2",8.3371226917802e-21,0.696402331380787,0.604,0.243,1.63907832120399e-16,"Chir05Ox-b27680.2"
"Chir04Ox-b21600.2",2.84026443368873e-19,0.336326078805177,0.646,0.244,5.58395987663204e-15,"Chir04Ox-b21600.2"
"Chir01Ox-b26450.2",3.78682171860271e-104,2.43603572595227,0.979,0.245,7.44489149877292e-100,"Chir01Ox-b26450.2"
"Chir08Ox-b27680.2",1.73446435512147e-73,2.16092731200348,0.885,0.246,3.40995692216881e-69,"Chir08Ox-b27680.2"
"Chir04Ox-b28900.2",2.79875608670134e-31,0.46957880423394,0.719,0.246,5.50235446645483e-27,"Chir04Ox-b28900.2"
"Chir03Ox-b17840.2",3.43415430919099e-28,0.387717866303089,0.719,0.246,6.75154737186948e-24,"Chir03Ox-b17840.2"
"Chir02Ox-b13420.2",4.38389984250877e-54,0.678187753944407,0.854,0.248,8.61874709037224e-50,"Chir02Ox-b13420.2"
"Chir06Ox-b35780.2",1.00529541720132e-36,0.817954988612461,0.781,0.248,1.97641079021779e-32,"Chir06Ox-b35780.2"
"Chir02Ox-b10440.2",4.91215046463359e-52,0.638622934521228,0.844,0.249,9.65728781346963e-48,"Chir02Ox-b10440.2"
"Chir05Ox-b24560.2",1.87697075833303e-21,0.339066995090726,0.677,0.25,3.69012451088274e-17,"Chir05Ox-b24560.2"
"Chir07Ox-b01390.2",3.96912116233815e-85,1.22617175534858,0.938,0.251,7.8032922051568e-81,"Chir07Ox-b01390.2"
"Chir01Ox-b21400.2",3.16354055460628e-30,0.358604811163111,0.76,0.252,6.21952073035595e-26,"Chir01Ox-b21400.2"
"Chir01Ox-b00480.2",1.96778664532709e-23,0.38151617618037,0.677,0.252,3.86866854471306e-19,"Chir01Ox-b00480.2"
"Chir08Ox-b17310.2",1.41759801444991e-20,0.265919884997811,0.688,0.253,2.78699769640853e-16,"Chir08Ox-b17310.2"
"Chir02Ox-b13510.2",1.1310418439877e-24,0.457495086883493,0.677,0.254,2.22362826527983e-20,"Chir02Ox-b13510.2"
"Chir05Ox-b25840.2",4.71874186164925e-18,0.412363715085497,0.625,0.254,9.27704650000242e-14,"Chir05Ox-b25840.2"
"Chir08Ox-b29130.2",6.2552275157793e-16,0.3295677672361,0.615,0.254,1.22977772960221e-11,"Chir08Ox-b29130.2"
"Chir03Ox-b19870.2",4.85768234414336e-25,0.494243362190691,0.667,0.256,9.55020348858585e-21,"Chir03Ox-b19870.2"
"Chir06Ox-b30230.2",1.94705938185805e-53,0.802080823650808,0.865,0.259,3.82791874473292e-49,"Chir06Ox-b30230.2"
"Chir06Ox-b21460.2",1.08035034398889e-22,0.468307821128366,0.708,0.26,2.12396877628216e-18,"Chir06Ox-b21460.2"
"Chir03Ox-b30500.2",3.53603187361164e-90,1.9243250901177,0.948,0.261,6.95183866352048e-86,"Chir03Ox-b30500.2"
"Chir08Ox-b21360.2",7.76035910169908e-29,0.591481170651411,0.75,0.262,1.52568659939404e-24,"Chir08Ox-b21360.2"
"Chir01Ox-b42330.2",1.3491302286285e-26,0.406901444247282,0.719,0.262,2.65239002948363e-22,"Chir01Ox-b42330.2"
"Chir02Ox-b27510.2",9.04643286394118e-15,0.329303941900334,0.604,0.262,1.77852870105084e-10,"Chir02Ox-b27510.2"
"Chir07Ox-b12970.2",1.50256535407785e-19,0.301893459395578,0.677,0.263,2.95404348611705e-15,"Chir07Ox-b12970.2"
"Chir07Ox-b27620.2",1.15082804196675e-29,0.546010719263182,0.74,0.264,2.26252793050664e-25,"Chir07Ox-b27620.2"
"Chir03Ox-b24350.2",6.07209971841551e-17,0.270222796454377,0.625,0.265,1.19377480464049e-12,"Chir03Ox-b24350.2"
"Chir03Ox-b12090.2",3.18199872218556e-15,0.272392550475372,0.635,0.265,6.25580948781681e-11,"Chir03Ox-b12090.2"
"Chir01Ox-b14390.2",2.00879438915235e-22,0.503249067773272,0.656,0.266,3.94928976907352e-18,"Chir01Ox-b14390.2"
"Chir04Ox-b02410.2",1.23875868351035e-24,0.441188560853965,0.688,0.267,2.43539957178135e-20,"Chir04Ox-b02410.2"
"Chir01Ox-b38650.2",6.28121577370329e-38,0.509341604324708,0.781,0.268,1.23488702111007e-33,"Chir01Ox-b38650.2"
"Chir03Ox-b19170.2",1.50823227516949e-15,0.360194225510838,0.604,0.268,2.96518465298321e-11,"Chir03Ox-b19170.2"
"Chir03Ox-b28860.2",7.84968687023309e-29,0.491033245988936,0.708,0.269,1.54324843868783e-24,"Chir03Ox-b28860.2"
"Chir05Ox-b26140.2",4.05043484747054e-24,0.519466664635622,0.677,0.27,7.96315491012708e-20,"Chir05Ox-b26140.2"
"Chir04Ox-b16990.2",3.07469450704404e-67,2.54169608353092,0.948,0.271,6.04484940084859e-63,"Chir04Ox-b16990.2"
"Chir05Ox-b20940.2",5.4535765108927e-41,0.607879290396666,0.802,0.271,1.07217314204151e-36,"Chir05Ox-b20940.2"
"Chir04Ox-b22410.2",7.32632969058448e-46,0.761640035335152,0.823,0.273,1.44035641716891e-41,"Chir04Ox-b22410.2"
"Chir01Ox-b30250.2",1.15500522453504e-31,0.399570020562229,0.781,0.273,2.27074027143589e-27,"Chir01Ox-b30250.2"
"Chir07Ox-b22260.2",2.29235218163046e-66,0.904320367944862,0.938,0.275,4.50676438908548e-62,"Chir07Ox-b22260.2"
"Chir08Ox-b04290.2",2.71888701896395e-49,0.743363998607328,0.833,0.279,5.34533187928312e-45,"Chir08Ox-b04290.2"
"Chir04Ox-b18730.2",1.07851866005368e-64,1.63301595227137,0.906,0.284,2.12036768566553e-60,"Chir04Ox-b18730.2"
"Chir05Ox-b04420.2",2.60900592770575e-16,0.2768659668007,0.667,0.284,5.1293056538695e-12,"Chir05Ox-b04420.2"
"Chir05Ox-b27520.2",4.27833086598056e-13,0.314799529505491,0.615,0.284,8.41119848251778e-09,"Chir05Ox-b27520.2"
"Chir04Ox-b15490.2",1.92759123073606e-40,1.09245404292446,0.896,0.285,3.7896443596271e-36,"Chir04Ox-b15490.2"
"Chir01Ox-b27460.2",1.50395979928168e-31,0.511246093074887,0.771,0.285,2.95678496538778e-27,"Chir01Ox-b27460.2"
"Chir03Ox-b02980.2",2.68640638461372e-21,0.330597281183325,0.719,0.287,5.28147495215056e-17,"Chir03Ox-b02980.2"
"Chir03Ox-b12890.2",1.11889762196391e-64,1.18682677843888,0.896,0.289,2.19975272478104e-60,"Chir03Ox-b12890.2"
"Chir03Ox-b01870.2",4.75201734147645e-21,0.313259030448103,0.719,0.289,9.34246609334269e-17,"Chir03Ox-b01870.2"
"Chir04Ox-b05040.2",3.09361955357409e-25,0.45702013939268,0.729,0.29,6.08205604232666e-21,"Chir04Ox-b05040.2"
"Chir04Ox-b28790.2",9.51703995087192e-21,0.427121415494723,0.708,0.292,1.87105005434142e-16,"Chir04Ox-b28790.2"
"Chir07Ox-b09830.2",3.79197865927836e-18,0.355605789334582,0.677,0.298,7.45503004414126e-14,"Chir07Ox-b09830.2"
"Chir02Ox-b14400.2",5.07440651067628e-18,0.366384181947511,0.677,0.298,9.97628319998956e-14,"Chir02Ox-b14400.2"
"Chir06Ox-b27740.2",3.49988627433108e-15,0.268203667369707,0.667,0.299,6.8807764153349e-11,"Chir06Ox-b27740.2"
"Chir06Ox-b06980.2",3.24488788734211e-16,0.311076494595348,0.677,0.3,6.37944958651459e-12,"Chir06Ox-b06980.2"
"Chir03Ox-b25200.2",7.70248820351119e-60,1.37045929622495,0.938,0.302,1.5143091808103e-55,"Chir03Ox-b25200.2"
"Chir01Ox-b08330.2",8.84458181795276e-15,0.286475997620778,0.667,0.302,1.73884478540951e-10,"Chir01Ox-b08330.2"
"Chir03Ox-b14240.2",6.92072840542353e-16,0.515096988504538,0.688,0.303,1.36061520450627e-11,"Chir03Ox-b14240.2"
"Chir01Ox-b01010.2",4.78422383378593e-13,0.250733110786784,0.646,0.306,9.40578405722314e-09,"Chir01Ox-b01010.2"
"Chir01Ox-b33620.2",8.69045689404555e-36,1.06017328197087,0.844,0.307,1.70854382536936e-31,"Chir01Ox-b33620.2"
"Chir03Ox-b16040.2",5.26433370874789e-22,0.442970340444382,0.74,0.307,1.03496800713984e-17,"Chir03Ox-b16040.2"
"Chir07Ox-b18460.2",7.52148896441882e-22,0.417382717283594,0.708,0.307,1.47872473040474e-17,"Chir07Ox-b18460.2"
"Chir05Ox-b17160.2",2.64992194570609e-20,0.297860953334671,0.75,0.307,5.20974654525818e-16,"Chir05Ox-b17160.2"
"Chir03Ox-b00430.2",1.48063483629487e-18,1.04354893894262,0.698,0.307,2.91092808815571e-14,"Chir03Ox-b00430.2"
"Chir03Ox-b21860.2",2.84109390833377e-12,0.352421202950698,0.646,0.307,5.5855906237842e-08,"Chir03Ox-b21860.2"
"Chir07Ox-b35230.2",2.00555709627664e-29,0.496425525044756,0.833,0.308,3.94292525127987e-25,"Chir07Ox-b35230.2"
"Chir04Ox-b23620.2",8.54678606188697e-14,0.276685479326186,0.667,0.308,1.68029813976698e-09,"Chir04Ox-b23620.2"
"Chir03Ox-b15140.2",3.13863094164289e-14,0.266780070221291,0.667,0.309,6.17054843126992e-10,"Chir03Ox-b15140.2"
"Chir03Ox-b06420.2",2.75728040403494e-13,0.258477844154497,0.656,0.309,5.4208132743327e-09,"Chir03Ox-b06420.2"
"Chir08Ox-b24640.2",1.6700446360517e-17,0.369128832708853,0.688,0.31,3.28330775447765e-13,"Chir08Ox-b24640.2"
"Chir05Ox-b01660.2",2.86386814785318e-28,0.561144600598165,0.771,0.314,5.63036477867936e-24,"Chir05Ox-b01660.2"
"Chir01Ox-b18260.2",3.8281855492069e-15,0.322421352595041,0.656,0.314,7.52621278974076e-11,"Chir01Ox-b18260.2"
"Chir03Ox-b06700.2",1.91645388324603e-16,0.285962235869066,0.698,0.315,3.7677483344617e-12,"Chir03Ox-b06700.2"
"Chir03Ox-b05790.2",3.54678392417693e-23,0.397407754201848,0.771,0.318,6.97297719493184e-19,"Chir03Ox-b05790.2"
"Chir05Ox-b25660.2",3.42099626905571e-16,0.307875637995489,0.677,0.319,6.72567866496353e-12,"Chir05Ox-b25660.2"
"Chir01Ox-b01050.2",3.58937631077527e-33,0.576980159504634,0.792,0.321,7.05671382698418e-29,"Chir01Ox-b01050.2"
"Chir02Ox-b24680.2",2.68499422589014e-16,0.320938604212503,0.698,0.324,5.27869864810001e-12,"Chir02Ox-b24680.2"
"Chir01Ox-b25690.2",2.40054452805373e-29,0.592612085819189,0.802,0.327,4.71947054215364e-25,"Chir01Ox-b25690.2"
"Chir05Ox-b20170.2",1.19775576676423e-11,0.255488847974469,0.667,0.327,2.35478783745848e-07,"Chir05Ox-b20170.2"
"Chir08Ox-b00200.2",2.90183974607813e-41,0.64486619332524,0.833,0.328,5.70501694078961e-37,"Chir08Ox-b00200.2"
"Chir03Ox-b00440.2",2.15333356423426e-25,0.556864231572899,0.792,0.328,4.23345378728456e-21,"Chir03Ox-b00440.2"
"Chir04Ox-b18510.2",8.902468461001e-14,0.375828395654845,0.677,0.328,1.7502252994328e-09,"Chir04Ox-b18510.2"
"Chir03Ox-b15880.2",1.93601756478232e-16,0.306544896929687,0.688,0.329,3.80621053236205e-12,"Chir03Ox-b15880.2"
"Chir04Ox-b26630.2",2.95465576328488e-14,0.317095686128203,0.667,0.329,5.80885323061807e-10,"Chir04Ox-b26630.2"
"Chir06Ox-b34280.2",6.97632710798651e-20,0.359469673281064,0.771,0.331,1.37154590943015e-15,"Chir06Ox-b34280.2"
"Chir04Ox-b17750.2",5.68411253829738e-14,0.25987027149509,0.708,0.334,1.11749652502926e-09,"Chir04Ox-b17750.2"
"Chir03Ox-b01030.2",4.2419241313461e-11,0.254821336918583,0.667,0.337,8.33962284222643e-07,"Chir03Ox-b01030.2"
"Chir02Ox-b26070.2",1.61648828735313e-12,0.33422787014675,0.656,0.338,3.17801597293625e-08,"Chir02Ox-b26070.2"
"Chir06Ox-b00810.2",5.45203183876043e-14,0.315309268263382,0.729,0.341,1.0718694595003e-09,"Chir06Ox-b00810.2"
"Chir08Ox-b23450.2",5.3669725285069e-16,0.309026127720954,0.74,0.342,1.05514679910446e-11,"Chir08Ox-b23450.2"
"Chir07Ox-b30520.2",8.26854994541983e-44,1.2082183905355,0.875,0.344,1.62559691926954e-39,"Chir07Ox-b30520.2"
"Chir04Ox-b24300.2",2.23816398682284e-42,0.881530591052521,0.844,0.344,4.4002303980937e-38,"Chir04Ox-b24300.2"
"Chir05Ox-b19030.2",1.24457256165804e-13,0.34107491922823,0.708,0.344,2.44682965621971e-09,"Chir05Ox-b19030.2"
"Chir08Ox-b20840.2",6.92982277232246e-35,0.681940235414727,0.854,0.345,1.3624031570386e-30,"Chir08Ox-b20840.2"
"Chir07Ox-b29450.2",1.6307439814696e-28,0.527575422206633,0.844,0.346,3.20604266756923e-24,"Chir07Ox-b29450.2"
"Chir06Ox-b20270.2",9.68733645775808e-23,0.340470988825133,0.812,0.346,1.90453034759524e-18,"Chir06Ox-b20270.2"
"Chir08Ox-b14560.2",1.15891596242139e-35,0.812340123954336,0.875,0.347,2.27842878212045e-31,"Chir08Ox-b14560.2"
"Chir06Ox-b08780.2",5.9837158711763e-24,0.449503445908399,0.792,0.347,1.17639854027326e-19,"Chir06Ox-b08780.2"
"Chir04Ox-b20780.2",1.41326715424553e-23,0.532010055639639,0.771,0.35,2.77848322524671e-19,"Chir04Ox-b20780.2"
"Chir07Ox-b32870.2",2.05277429468408e-16,0.308506438270651,0.74,0.35,4.03575426334891e-12,"Chir07Ox-b32870.2"
"Chir07Ox-b37280.2",2.63011291097307e-14,0.2780570794144,0.719,0.351,5.17080198297306e-10,"Chir07Ox-b37280.2"
"Chir06Ox-b29020.2",3.64542366010679e-14,0.26923259961601,0.698,0.353,7.16690291576995e-10,"Chir06Ox-b29020.2"
"Chir02Ox-b22160.2",2.43109589656488e-13,0.304539505177472,0.719,0.354,4.77953453264655e-09,"Chir02Ox-b22160.2"
"Chir05Ox-b23810.2",3.49595304113158e-10,0.348208921928042,0.656,0.354,6.87304367886469e-06,"Chir05Ox-b23810.2"
"Chir03Ox-b14630.2",9.34808869143734e-23,0.398305114242466,0.792,0.355,1.83783423673658e-18,"Chir03Ox-b14630.2"
"Chir07Ox-b33710.2",4.025391002961e-24,0.441498409756443,0.792,0.361,7.91391871182133e-20,"Chir07Ox-b33710.2"
"Chir02Ox-b02260.2",2.4390056351968e-18,0.452745082230887,0.76,0.362,4.7950850787969e-14,"Chir02Ox-b02260.2"
"Chir04Ox-b19610.2",8.31796568138013e-45,1.60660402021772,0.948,0.363,1.63531205295933e-40,"Chir04Ox-b19610.2"
"Chir07Ox-b07360.2",9.13628138393437e-20,0.428448232849461,0.74,0.364,1.7961929200815e-15,"Chir07Ox-b07360.2"
"Chir05Ox-b02260.2",4.18897303670497e-18,0.336564212741161,0.76,0.364,8.23552099016197e-14,"Chir05Ox-b02260.2"
"Chir07Ox-b33350.2",1.96202481438844e-10,0.255049148695492,0.698,0.365,3.85734078508766e-06,"Chir07Ox-b33350.2"
"Chir01Ox-b04500.2",1.62766180403674e-33,0.496979388581131,0.875,0.368,3.19998310673624e-29,"Chir01Ox-b04500.2"
"Chir07Ox-b25470.2",5.852240137176e-15,0.452790957630599,0.719,0.369,1.1505504109688e-10,"Chir07Ox-b25470.2"
"Chir01Ox-b42150.2",1.065567722481e-31,0.645030535311412,0.802,0.37,2.09490614239764e-27,"Chir01Ox-b42150.2"
"Chir08Ox-b28440.2",1.99768661198146e-13,0.290653128909801,0.719,0.371,3.92745187915556e-09,"Chir08Ox-b28440.2"
"Chir04Ox-b12620.2",1.36987112364614e-58,1.0818371305372,0.948,0.372,2.69316662908832e-54,"Chir04Ox-b12620.2"
"Chir07Ox-b20410.2",1.24353761256532e-13,0.277709648853411,0.74,0.374,2.44479494630343e-09,"Chir07Ox-b20410.2"
"Chir04Ox-b03670.2",2.73678461123789e-10,0.267964302768358,0.688,0.374,5.38051854569369e-06,"Chir04Ox-b03670.2"
"Chir07Ox-b33720.2",5.09859053665718e-36,0.618414786693147,0.875,0.376,1.0023828995068e-31,"Chir07Ox-b33720.2"
"Chir07Ox-b27250.2",2.44408211595482e-17,0.454125328168569,0.708,0.376,4.80506543996718e-13,"Chir07Ox-b27250.2"
"Chir05Ox-b09800.2",1.82774161272396e-16,0.513465233884806,0.76,0.376,3.5933400106153e-12,"Chir05Ox-b09800.2"
"Chir06Ox-b05350.2",1.23183696551633e-26,0.594429667637165,0.833,0.378,2.4217914742051e-22,"Chir06Ox-b05350.2"
"Chir01Ox-b24260.2",3.34450833266474e-18,0.377979097047341,0.75,0.378,6.57530338201889e-14,"Chir01Ox-b24260.2"
"Chir08Ox-b21440.2",7.59369269291187e-17,0.395945647379839,0.76,0.379,1.49291998342647e-12,"Chir08Ox-b21440.2"
"Chir08Ox-b16370.2",1.97919783601128e-13,0.265702532652116,0.75,0.379,3.89110294559817e-09,"Chir08Ox-b16370.2"
"Chir07Ox-b37420.2",3.49076434273184e-11,0.275489708153074,0.708,0.38,6.8628426978108e-07,"Chir07Ox-b37420.2"
"Chir01Ox-b08380.2",2.64605161115739e-16,0.368443106416921,0.771,0.381,5.20213746753543e-12,"Chir01Ox-b08380.2"
"Chir07Ox-b12910.2",5.31175969696169e-55,1.00371245033516,0.927,0.383,1.04429195642267e-50,"Chir07Ox-b12910.2"
"Chir02Ox-b03970.2",2.31278260108921e-60,1.16154115488834,0.948,0.39,4.54693059374139e-56,"Chir02Ox-b03970.2"
"Chir07Ox-b00180.2",1.46945646397645e-13,0.319393326073485,0.76,0.39,2.8889514081777e-09,"Chir07Ox-b00180.2"
"Chir04Ox-b13260.2",1.76154308282244e-26,0.575527175609057,0.875,0.391,3.46319370082891e-22,"Chir04Ox-b13260.2"
"Chir07Ox-b24250.2",7.27824734128013e-16,0.32213147364422,0.771,0.391,1.43090342729567e-11,"Chir07Ox-b24250.2"
"Chir08Ox-b18610.2",2.59804387349445e-21,0.435193787273089,0.844,0.392,5.10775425529008e-17,"Chir08Ox-b18610.2"
"Chir01Ox-b28400.2",7.19984091508408e-21,0.424832296356169,0.792,0.392,1.41548872390553e-16,"Chir01Ox-b28400.2"
"Chir04Ox-b26070.2",7.51918344062284e-16,0.304051271556747,0.771,0.392,1.47827146442645e-11,"Chir04Ox-b26070.2"
"Chir03Ox-b07540.2",1.30381667561392e-23,0.602812887881512,0.812,0.397,2.56330358425697e-19,"Chir03Ox-b07540.2"
"Chir04Ox-b17700.2",1.76631269357325e-17,0.351154066509615,0.812,0.397,3.47257075556502e-13,"Chir04Ox-b17700.2"
"Chir05Ox-b28530.2",4.36409827958243e-12,0.360750546876359,0.708,0.397,8.57981721765906e-08,"Chir05Ox-b28530.2"
"Chir01Ox-b20740.2",1.78384144514597e-11,0.271367857400117,0.75,0.4,3.50703228115699e-07,"Chir01Ox-b20740.2"
"Chir08Ox-b15410.2",2.41131199778169e-11,0.305917951020166,0.719,0.404,4.74063938763881e-07,"Chir08Ox-b15410.2"
"Chir05Ox-b26270.2",3.39698013330657e-16,0.310317221256572,0.771,0.408,6.67846294208071e-12,"Chir05Ox-b26270.2"
"Chir07Ox-b26760.2",3.66337868235146e-39,1.5761514555,0.844,0.409,7.20220248950297e-35,"Chir07Ox-b26760.2"
"ChirMtOx-b00150.2",4.2690339108956e-13,0.335226794245403,0.792,0.409,8.39292066882076e-09,"ChirMtOx-b00150.2"
"Chir07Ox-b15750.2",1.60295486919714e-24,0.521815112345049,0.823,0.41,3.15140927284158e-20,"Chir07Ox-b15750.2"
"Chir01Ox-b25040.2",5.88031558441876e-15,0.285326833918464,0.781,0.41,1.15607004389673e-10,"Chir01Ox-b25040.2"
"Chir06Ox-b01880.2",5.86634682199304e-13,0.30473570264985,0.781,0.411,1.15332378520383e-08,"Chir06Ox-b01880.2"
"Chir03Ox-b06100.2",1.78461736528218e-15,0.338287864310519,0.781,0.413,3.50855774014477e-11,"Chir03Ox-b06100.2"
"Chir01Ox-b27560.2",1.32956523978464e-10,0.275219752609625,0.719,0.415,2.61392526141659e-06,"Chir01Ox-b27560.2"
"Chir01Ox-b16690.2",9.04098695576465e-15,0.818422075471757,0.75,0.416,1.77745803550333e-10,"Chir01Ox-b16690.2"
"Chir01Ox-b10990.2",2.24046391727027e-11,0.28195954937523,0.74,0.416,4.40475206135335e-07,"Chir01Ox-b10990.2"
"Chir06Ox-b32630.2",6.68385085677122e-45,0.928005105369998,0.885,0.418,1.31404507844122e-40,"Chir06Ox-b32630.2"
"Chir07Ox-b13400.2",5.86068008630244e-33,1.03529479775446,0.854,0.419,1.15220970496706e-28,"Chir07Ox-b13400.2"
"Chir04Ox-b19280.2",7.2702369203156e-11,0.259009106649134,0.781,0.42,1.42932857853405e-06,"Chir04Ox-b19280.2"
"Chir02Ox-b15470.2",5.53726447814979e-22,0.811561550139096,0.792,0.421,1.08862619640425e-17,"Chir02Ox-b15470.2"
"Chir08Ox-b19180.2",1.09830882817077e-12,0.354925968135578,0.771,0.421,2.15927515618372e-08,"Chir08Ox-b19180.2"
"Chir03Ox-b28740.2",1.07496152781906e-11,0.259913220500104,0.771,0.422,2.11337436369228e-07,"Chir03Ox-b28740.2"
