gene_id,PR05826,PR05827,PR05851,,Genotype,BLS:STM
AT3G50740,4.45898176,2.678391343,17.64545594,,,
AT3G50750,7.93034927,8.531246914,12.08563483,,,
AT3G50751,0,0,0,,,
AT3G50760,2.363223082,1.375847342,5.443959222,,,
AT3G50764,0,0,0,,,
AT3G50770,0,0,0.955945416,,,
AT3G50780,18.97347479,17.82210853,12.98858099,,,
AT3G50790,28.85603388,25.74482856,36.19843809,,,
AT3G50800,0.812692101,1.161826645,6.201433186,,,
AT3G50808,0,0,0,,,
AT3G50810,5.481739297,4.115115019,16.05427627,,,
AT3G50820,157.5184553,141.6658621,219.0868791,,,
AT3G50830,25.34583488,25.7823001,41.06986883,,,
AT3G50840,3.79933557,1.614327548,0.596741684,,,
AT3G50845,22.66231246,24.1510029,10.27935675,,,
AT3G50850,5.09867544,7.219922721,2.34434233,,,
AT3G50860,16.44241578,22.60344173,15.329472,,,
AT3G50870,3.220567006,5.05159085,2.963548227,,,
AT3G50880,17.47139715,16.48606567,14.96209988,,,
AT3G50890,15.50128913,15.09909907,11.88709434,,,
AT3G50900,3.063495875,3.727948103,17.90225052,,,
AT3G50910,11.86521397,15.05447248,12.86724256,,,
AT3G50920,24.75735873,22.25727901,29.09115709,,,
AT3G50925,0,0,0,,,
AT3G50930,0,0.018122079,1.272083659,,,
AT3G50940,0,0,0,,,
AT3G50950,10.16746415,8.703484478,24.15649513,,,
AT3G50960,12.3355051,20.09809209,10.53985312,,,
AT3G50970,0.587526119,1.077983485,24.36182545,,,
AT3G50980,0,0,0,,,
AT3G50990,0,0,0,,,
AT3G51000,11.22530964,11.71508533,29.72657648,,,
AT3G51010,90.95379092,114.2462867,63.84188809,,,
AT3G51020,0,0,0.534395538,,,
AT3G51030,9.641001723,2.364064651,13.69911344,,,
AT3G51040,24.47534356,26.36645381,30.4801248,,,
AT3G51050,25.98609151,23.05203682,18.00469544,,,
AT3G51057,0,0,0,,,
AT3G51060,4.412852389,3.776719497,5.452707031,,,
AT3G51070,0.05782268,0,0,,,
AT3G51080,25.5238547,26.69231758,15.84320573,,,
AT3G51090,9.460796083,10.03678336,12.2142445,,,
AT3G51100,28.78827595,38.71842097,18.91558545,,,
AT3G51110,6.80776861,3.081366319,3.675582836,,,
AT3G51120,6.91589664,7.860525513,7.102749045,,,
AT3G51130,13.41238569,14.67972206,14.94032099,,,
AT3G51140,67.51898403,75.93099297,56.72254286,,,
AT3G51150,17.52179575,18.53416344,16.68048555,,,
AT3G51160,21.88727589,18.20091527,21.68374194,,,
AT3G51171,0,0,0,,,
AT3G51180,1.210864523,0.200314939,1.028864972,,,
AT3G51190,0,0,0,,,
AT3G51200,0,0,0,,,
AT3G51210,0,0,0,,,
AT3G51220,0.720340725,0,1.4360094,,,
AT3G51230,13.00624819,19.33352151,9.137607035,,,
AT3G51240,30.42162338,25.54400475,10.92087149,,,
AT3G51250,17.19526874,14.17478585,5.55587085,,,
AT3G51260,103.7420893,112.6462678,59.98323779,,,
AT3G51270,68.428411,73.48930744,34.48701939,,,
AT3G51280,50.31855736,43.91219499,19.52217574,,,
AT3G51290,35.9318694,31.28698523,11.02327552,,,
AT3G51300,0,0.26405151,0.632907847,,,
AT3G51310,32.61813206,28.63293124,19.35072591,,,
AT3G51320,5.873651806,8.566010007,7.518270933,,,
AT3G51325,0,0,0,,,
AT3G51330,1.290340382,0.92726919,1.384891078,,,
AT3G51340,4.293034542,3.839935521,4.551419623,,,
AT3G51350,2.585559178,1.660379855,1.353667336,,,
AT3G51360,0,0,0,,,
AT3G51370,56.96276559,62.21581682,84.84724521,,,
AT3G51380,0.996329258,5.831476043,3.614877508,,,
AT3G51390,18.74852077,15.17870294,17.74475271,,,
AT3G51400,1.789091962,3.422791446,8.242762828,,,
AT3G51410,0.549213301,0.738971011,0.379553014,,,
AT3G51420,18.23792791,17.78440301,37.30037641,,,
AT3G51430,7.186426518,6.521220522,12.84919594,,,
AT3G51440,1.169883387,0.562174183,4.090567994,,,
AT3G51450,9.191940895,7.673677597,62.36913083,,,
AT3G51460,17.41410268,15.31746031,9.849231472,,,
AT3G51470,7.413570411,7.914542834,6.2806238,,,
AT3G51480,5.937417011,4.927481588,4.396349131,,,
AT3G51490,0.126363711,0.283372352,0.291093504,,,
AT3G51500,36.66491669,56.21453535,18.97332533,,,
AT3G51510,94.67974604,80.03198156,135.053791,,,
AT3G51520,16.80918161,17.0954492,18.07274814,,,
AT3G51530,10.86173686,15.40949023,5.10371177,,,
AT3G51540,0,0,0,,,
AT3G51550,50.08600554,52.70232382,45.355032,,,
AT3G51560,0,0,0,,,
AT3G51570,0,0,0,,,
AT3G51580,6.504502834,6.589337978,9.103577513,,,
AT3G51590,0,0,0,,,
AT3G51600,205.756225,199.4631794,1239.618019,,,
AT3G51610,45.43951514,42.27841894,40.29943839,,,
AT3G51620,14.5564905,12.81228829,8.864849352,,,
AT3G51630,20.76132792,23.80265933,26.82082623,,,
AT3G51632,0.986840408,6.970959868,4.262440599,,,
AT3G51636,0,4.449548852,0,,,
AT3G51640,13.88951535,14.78538107,11.36145199,,,
AT3G51642,0,0,0,,,
AT3G51644,0,0,0,,,
AT3G51650,11.46806887,9.042401679,12.21090634,,,
AT3G51660,21.82401928,40.62280596,36.27978202,,,
AT3G51670,103.6687883,99.69322728,43.27104942,,,
AT3G51680,0,0,0,,,
AT3G51690,0.062420628,0,0,,,
AT3G51700,0,0,0,,,
AT3G51710,0.543072551,0.767244011,0.825680317,,,
AT3G51720,39.31398036,37.54579488,15.57671307,,,
AT3G51730,49.77549234,51.35382351,52.78654241,,,
AT3G51740,59.47216708,65.53701697,26.3293553,,,
AT3G51750,0.746798146,2.166649689,6.289979911,,,
AT3G51760,0.318825363,0.764124447,3.511595294,,,
AT3G51770,8.505330764,8.169093595,6.638751233,,,
AT3G51780,21.06904271,28.30984258,27.98055451,,,
AT3G51790,14.27270738,12.04321471,10.1701501,,,
AT3G51800,153.3137583,149.6675488,61.09922316,,,
AT3G51810,0,0,0,,,
AT3G51820,114.7812391,111.679089,126.6076686,,,
AT3G51830,17.22279452,19.45714435,17.53751876,,,
AT3G51840,79.95439697,70.25196169,74.68147069,,,
AT3G51850,44.91429693,38.46546664,24.77211225,,,
AT3G51860,1.509222232,1.81851127,0.583769039,,,
AT3G51870,36.97164004,28.02982816,32.57084845,,,
AT3G51880,148.4637726,158.7017718,100.676097,,,
AT3G51890,3.760662094,7.145906737,23.01717924,,,
AT3G51895,1.210713915,1.491510381,0.651978775,,,
AT3G51910,2.163457817,3.370574002,4.393592618,,,
AT3G51915,0,0,0,,,
AT3G51920,22.63240567,21.25684144,39.22006199,,,
AT3G51930,2.366281987,2.664381296,2.06564429,,,
AT3G51940,5.819967383,3.523866277,3.351742938,,,
AT3G51950,139.1089275,143.2396957,116.3149918,,,
AT3G51960,1.493188652,3.287614261,5.472303651,,,
AT3G51970,1.467425982,0.604418486,3.000955289,,,
AT3G51980,16.47611224,19.62971336,16.68695414,,,
AT3G51990,4.510105335,6.48126434,5.671511872,,,
AT3G52000,0,0,0,,,
AT3G52010,0,0,0.953808429,,,
AT3G52020,0,0,0,,,
AT3G52030,27.41898118,24.70477536,17.70552249,,,
AT3G52040,87.56310849,120.9959463,84.00286781,,,
AT3G52050,19.6159257,22.63621267,13.03794191,,,
AT3G52060,47.86744762,51.73979003,19.60477002,,,
AT3G52070,25.31889237,24.18619989,13.5434417,,,
AT3G52080,0,0,0,,,
AT3G52090,171.0758335,215.3173012,153.3260776,,,
AT3G52100,14.50952726,15.2270967,7.320145477,,,
AT3G52105,59.54400432,70.24960261,54.46318467,,,
AT3G52110,44.18761429,39.37728157,13.95685095,,,
AT3G52115,3.078640491,3.408550835,1.58050429,,,
AT3G52120,29.87192586,32.66459911,24.71639542,,,
AT3G52130,0,0,1.136650826,,,
AT3G52140,38.79846458,39.21164926,27.1433418,,,
AT3G52150,278.1782668,271.1675944,220.5359916,,,
AT3G52155,31.55861551,37.57633847,49.94646149,,,
AT3G52160,0,0,0,,,
AT3G52170,34.50487486,35.38459229,14.07116891,,,
AT3G52180,81.28578469,89.95289925,49.98496789,,,
AT3G52190,11.63432902,11.1116052,7.582657487,,,
AT3G52200,17.37129365,17.17843682,13.86546854,,,
AT3G52210,26.98149188,26.96351612,21.12063263,,,
AT3G52220,46.27991265,57.0710727,65.29056071,,,
AT3G52230,130.5164031,107.2859371,99.44332308,,,
AT3G52240,14.02878412,16.78250911,14.90539801,,,
AT3G52250,11.06220106,12.69665473,9.756024271,,,
AT3G52260,15.72910017,15.37121726,12.70759269,,,
AT3G52270,0.422148397,0,0.596741684,,,
AT3G52280,24.12404051,31.50441553,17.39340102,,,
AT3G52290,19.30520858,18.0743565,27.12336331,,,
AT3G52300,443.9030047,473.3240502,330.6090169,,,
AT3G52302,0,0,0,,,
AT3G52310,0.316794628,0.612734052,1.185881563,,,
AT3G52320,0,0,0,,,
AT3G52330,0,0,0,,,
AT3G52340,6.769399354,8.95209351,10.51334995,,,
AT3G52350,0,0,0,,,
AT3G52360,16.55509856,21.63401338,17.90225052,,,
AT3G52370,4.268028308,6.221222766,8.398080906,,,
AT3G52380,172.602873,175.9216781,161.0660054,,,
AT3G52390,13.01624223,12.07008792,16.46565017,,,
AT3G52400,1.484588859,0.79493402,4.344698225,,,
AT3G52420,54.51913699,69.3342393,82.35035238,,,
AT3G52430,0.229413084,1.466216651,0.891809528,,,
AT3G52440,0,0,0,,,
AT3G52450,0.427781736,0.215843941,2.792094117,,,
AT3G52460,0.585219312,0,0.118951831,,,
AT3G52470,23.94622549,18.71152386,67.15485361,,,
AT3G52480,9.671035996,7.817433566,6.819904959,,,
AT3G52490,4.761867776,2.716624066,5.045977474,,,
AT3G52500,31.39412293,28.56610363,75.60844101,,,
AT3G52510,0,0,0.824988503,,,
AT3G52520,3.325063016,0,3.339972111,,,
AT3G52525,13.92370138,25.61827752,4.811229826,,,
AT3G52530,0,0,0,,,
AT3G52540,16.87915546,16.8854876,5.693295217,,,
AT3G52550,18.52393168,26.87129782,4.900616063,,,
AT3G52560,159.9488875,139.0389632,147.8834391,,,
AT3G52561,0,0,0,,,
AT3G52570,13.16815169,17.67636252,11.18890657,,,
AT3G52580,391.7593035,428.7832798,213.1671949,,,
AT3G52590,2165.781923,2188.881399,1598.851381,,,
AT3G52600,0,0,0,,,
AT3G52610,17.95904419,18.8040178,10.5307356,,,
AT3G52620,0,0,0,,,
AT3G52630,33.67592891,35.145256,20.55443578,,,
AT3G52640,23.57094872,22.86790801,16.3808128,,,
AT3G52660,28.69259393,27.95768439,19.72281837,,,
AT3G52670,2.71829676,2.743117974,3.208455287,,,
AT3G52680,6.507316343,9.106483679,4.661636349,,,
AT3G52690,0,0,0,,,
AT3G52700,0,0,0,,,
AT3G52710,3.037086427,3.605668897,7.346095902,,,
AT3G52720,1.19979018,1.981220173,1.06785354,,,
AT3G52730,376.2903585,491.4526707,299.9240052,,,
AT3G52740,1.910691002,0.444954885,1.523595789,,,
AT3G52750,19.39016485,16.28027969,12.38805521,,,
AT3G52760,15.58289853,20.26441822,20.5390161,,,
AT3G52770,19.35223064,21.37419312,20.79820281,,,
AT3G52780,0,0,0,,,
AT3G52790,0,0,0,,,
AT3G52800,12.72504736,13.69732465,60.93046667,,,
AT3G52810,0,0,0,,,
AT3G52820,0,0,1.028864972,,,
AT3G52830,0,0,0,,,
AT3G52840,32.99273171,33.13599811,42.05061591,,,
AT3G52850,50.86260861,51.59515729,56.23142791,,,
AT3G52860,31.74546165,28.4388522,28.27871419,,,
AT3G52870,41.17521421,53.12878166,69.10190353,,,
AT3G52880,95.65272907,81.83787468,91.96466593,,,
AT3G52890,33.81168544,33.22575685,21.13805836,,,
AT3G52900,16.70451672,14.82913281,23.4356734,,,
AT3G52905,28.35867698,20.24024313,15.18027091,,,
AT3G52910,49.08948249,44.54278687,13.3444597,,,
AT3G52920,131.9558286,135.7026359,35.1121488,,,
AT3G52930,307.2179879,284.3627348,168.6003036,,,
AT3G52940,16.13083996,22.09982683,11.95096183,,,
AT3G52941,0,0,0,,,
AT3G52950,7.850430605,7.527885746,8.195823845,,,
AT3G52960,271.8325391,217.4494524,154.111714,,,
AT3G52970,0,0,0,,,
AT3G52980,0,0,0,,,
AT3G52990,72.14027663,65.29333717,55.63938087,,,
AT3G53000,7.952097704,8.719489669,6.363922941,,,
AT3G53010,0.660653226,0,1.081343991,,,
AT3G53020,857.6305049,806.4210404,464.9127131,,,
AT3G53030,14.27194665,17.61811461,12.29513054,,,
AT3G53040,0,0,0,,,
AT3G53050,0,0,0,,,
AT3G53060,0,0,0,,,
AT3G53065,0,0,0,,,
AT3G53070,0,0,0,,,
AT3G53075,0,0,0,,,
AT3G53080,0,0,0,,,
AT3G53090,5.312361355,6.42206539,5.403566429,,,
AT3G53100,5.946274162,5.941158978,12.3586559,,,
AT3G53110,46.43014623,53.12376358,31.62610856,,,
AT3G53120,15.35261121,15.06111054,7.883559861,,,
AT3G53130,25.17539529,28.92948345,19.49356167,,,
AT3G53140,4.000815486,6.709548873,2.933979946,,,
AT3G53150,0,0,0,,,
AT3G53160,0.780829936,1.128699205,4.265913056,,,
AT3G53170,3.046376339,5.228219901,3.079187089,,,
AT3G53180,12.26898303,15.02883376,27.09473085,,,
AT3G53190,120.5739553,110.0302643,38.80053883,,,
AT3G53200,0,0,0,,,
AT3G53210,6.357119221,4.719528235,3.435296721,,,
AT3G53220,17.70484936,8.89209054,4.51080328,,,
AT3G53230,2.082523508,0.679156017,4.497501662,,,
AT3G53232,6.074172855,1.261984114,25.00141883,,,
AT3G53235,0,0,0.622686975,,,
AT3G53240,8.747145386,7.05692462,8.429310782,,,
AT3G53250,0,0,0,,,
AT3G53260,22.59974488,20.374038,11.02060547,,,
AT3G53270,19.21178096,19.0150916,14.90792392,,,
AT3G53280,6.72791797,6.391210701,10.87050482,,,
AT3G53290,0,0,0,,,
AT3G53294,0,0,0,,,
AT3G53300,0,0,0,,,
AT3G53305,0,0,0,,,
AT3G53310,1.444156694,2.513917583,0.249508718,,,
AT3G53320,15.29958892,13.68396906,5.299583186,,,
AT3G53330,0,0,0,,,
AT3G53340,39.51543158,39.3445701,24.77995128,,,
AT3G53342,0,0,0,,,
AT3G53350,4.645855723,5.794500646,4.779945982,,,
AT3G53360,2.128957395,2.882659607,0.954476295,,,
AT3G53370,36.60280785,51.33161357,68.12155067,,,
AT3G53380,16.33868661,17.02822459,13.77673189,,,
AT3G53390,12.41936005,13.24357671,8.294602655,,,
AT3G53400,13.93410203,15.09130712,12.49707424,,,
AT3G53402,7.970634063,20.37665192,3.672256516,,,
AT3G53410,9.774654239,7.458927059,10.3833053,,,
AT3G53420,76.27453985,71.08926782,65.20646108,,,
AT3G53430,960.7334561,937.6358445,500.1910234,,,
AT3G53440,17.91605875,16.48978519,6.944537725,,,
AT3G53450,2.206684801,1.258645532,0,,,
AT3G53460,1347.378755,1361.750199,1251.878804,,,
AT3G53470,50.06954507,34.8802408,31.23093338,,,
AT3G53480,0.349916878,0.266635612,0,,,
AT3G53490,4.951668241,0.231337164,5.94101234,,,
AT3G53500,185.7493342,159.9651843,120.4161903,,,
AT3G53510,0.014002465,0,0.290306765,,,
AT3G53520,30.18248162,21.07234601,26.20983082,,,
AT3G53530,44.90123855,55.76767894,74.12538266,,,
AT3G53540,21.59740239,24.0215509,18.98606244,,,
AT3G53550,0,0,0,,,
AT3G53560,42.35889457,48.87848987,36.64448933,,,
AT3G53570,19.4616315,17.80722761,11.43754894,,,
AT3G53580,95.82546588,85.8695511,59.87143837,,,
AT3G53590,0,0,0,,,
AT3G53600,0,0,0,,,
AT3G53610,54.57864126,77.82096903,43.06439986,,,
AT3G53611,0,0,0,,,
AT3G53620,42.02030123,48.66822212,43.47689411,,,
AT3G53630,80.98164208,79.41531973,69.6810674,,,
AT3G53640,0,0,0,,,
AT3G53650,60.30730823,80.79292336,22.02363193,,,
AT3G53668,25.1644304,10.4564398,17.0497624,,,
AT3G53670,71.00897228,66.78794638,112.9421393,,,
AT3G53680,5.894672008,6.035427249,2.126158019,,,
AT3G53690,0.581036876,0.716640734,1.394256271,,,
AT3G53700,10.66375823,8.102009648,7.94338268,,,
AT3G53710,26.91821743,26.52753315,31.83487157,,,
AT3G53720,0.307290163,0.520961414,5.903707762,,,
AT3G53730,664.6512479,739.1898599,414.5059543,,,
AT3G53740,1747.938889,1701.623642,1157.784485,,,
AT3G53750,56.33213994,62.01941279,30.2159678,,,
AT3G53760,12.50086039,12.5589411,7.559261277,,,
AT3G53770,0,0,0,,,
AT3G53780,6.820441299,5.956199887,8.022021118,,,
AT3G53790,0,0,0,,,
AT3G53800,123.6586942,123.0355266,61.8709647,,,
AT3G53810,2.61338046,3.161607905,3.881461395,,,
AT3G53820,0,0,0,,,
AT3G53830,9.901785571,5.946685638,1.665325629,,,
AT3G53840,0.712375419,0.6371893,0.727278927,,,
AT3G53850,63.90905815,52.95680803,52.43626926,,,
AT3G53860,7.78974024,4.523708,6.157866313,,,
AT3G53870,494.1346763,482.4601325,338.8537978,,,
AT3G53880,16.9527315,18.92747964,8.384598343,,,
AT3G53890,920.9539485,884.6400035,738.0903767,,,
AT3G53900,64.96200947,80.13083162,43.21856438,,,
AT3G53910,0,0.09593064,0,,,
AT3G53920,19.03894636,18.57297699,21.65796741,,,
AT3G53930,10.21649715,7.068729291,5.699594484,,,
AT3G53940,7.219303803,8.142309682,3.179361431,,,
AT3G53950,2.998476624,1.876796888,3.967348558,,,
AT3G53960,1.013843503,0.468198797,5.937728198,,,
AT3G53970,24.24598487,19.3944527,13.05741704,,,
AT3G53980,1.081233838,3.90979923,8.250602412,,,
AT3G53990,117.5198207,114.3064227,254.3009126,,,
AT3G54000,2.318935179,1.718055265,2.485014944,,,
AT3G54010,23.05342981,21.7513677,19.92892039,,,
AT3G54020,11.71631112,6.83427438,14.50901349,,,
AT3G54030,8.44140471,4.344427128,12.94358235,,,
AT3G54040,1.013656723,0.568284772,0,,,
AT3G54050,108.823944,116.3466544,173.1121928,,,
AT3G54060,1.042984501,1.967732654,0,,,
AT3G54070,0,0,0,,,
AT3G54080,36.31066629,42.60031031,22.23755335,,,
AT3G54085,84.33737991,90.40187829,63.67762526,,,
AT3G54090,39.29590141,40.96177372,31.29100991,,,
AT3G54100,5.432255296,3.714572512,4.538598723,,,
AT3G54110,76.98801689,79.70055093,91.66885281,,,
AT3G54120,0.253966281,0.410056463,1.7551226,,,
AT3G54130,9.439953794,10.38201674,8.218470878,,,
AT3G54140,3.103103244,2.08762546,24.83114257,,,
AT3G54150,0,0,1.381346491,,,
AT3G54160,0.095281143,0.216340134,0.905401176,,,
AT3G54170,31.80547876,34.33882195,19.47072564,,,
AT3G54180,26.80704217,24.1510029,6.814405035,,,
AT3G54190,41.64656298,38.25090799,31.36719108,,,
AT3G54200,3.995449193,4.297773986,6.144416491,,,
AT3G54210,482.5091005,517.2978332,653.9388113,,,
AT3G54220,15.43183005,15.23698338,15.493385,,,
AT3G54230,23.54773348,22.09428113,14.49567757,,,
AT3G54240,0,0,0,,,
AT3G54250,15.83878854,14.04150488,11.25284318,,,
AT3G54260,2.863135657,3.274516675,2.214225722,,,
AT3G54270,2.967470804,2.160015734,1.176673743,,,
AT3G54280,10.27912428,12.31699881,6.799493271,,,
AT3G54290,14.40618305,10.4564398,8.364584287,,,
AT3G54300,26.78596069,20.73932874,33.27887233,,,
AT3G54310,0,0,0.249334965,,,
AT3G54320,11.84882868,14.43417431,9.9502258,,,
AT3G54340,0,0,0,,,
AT3G54350,20.47307813,29.01922341,19.20099131,,,
AT3G54360,44.7396009,43.78312232,52.03117145,,,
AT3G54363,15.69973376,8.977751345,29.83708419,,,
AT3G54380,19.60345134,19.57692169,16.89057543,,,
AT3G54390,9.350063661,7.815924701,6.329078466,,,
AT3G54400,57.79271008,53.48493504,57.69903746,,,
AT3G54410,0,0.493228293,0,,,
AT3G54420,0.680703785,0,4.50823097,,,
AT3G54430,10.02393871,24.83404453,11.57808593,,,
AT3G54440,21.38917162,23.28213537,14.75618151,,,
AT3G54450,0,0,0,,,
AT3G54460,9.257264333,9.432785434,3.609010619,,,
AT3G54470,53.04732682,48.66519153,26.12152277,,,
AT3G54480,58.74212384,60.49525718,43.94188763,,,
AT3G54490,0.354250403,1.295883565,0,,,
AT3G54500,31.73502004,34.89641701,9.11144392,,,
AT3G54510,0,0,0,,,
AT3G54520,0,0,0,,,
AT3G54530,0,0,0,,,
AT3G54540,33.63299318,31.32599162,24.75159222,,,
AT3G54550,0,0,0,,,
AT3G54560,547.8909131,476.0351463,150.6663857,,,
AT3G54570,0,0,0,,,
AT3G54580,0,0,0,,,
AT3G54590,0,0,0,,,
AT3G54600,4.895961973,1.829876965,9.17490339,,,
AT3G54610,11.52730188,6.928080502,5.883516426,,,
AT3G54620,35.18916563,36.39048109,57.56193916,,,
AT3G54630,14.1132053,10.25429422,3.335041397,,,
AT3G54640,50.15387791,50.97931993,33.05910798,,,
AT3G54650,36.65015625,36.65034961,17.69128123,,,
AT3G54660,68.43197732,69.66649204,63.353724,,,
AT3G54670,29.2721536,29.59847073,15.36128593,,,
AT3G54680,15.59161295,18.84132078,12.83557584,,,
AT3G54690,23.20340138,18.17216034,25.0427493,,,
AT3G54700,0,0,0,,,
AT3G54710,12.46823209,15.09420366,3.933348676,,,
AT3G54720,26.7998458,25.54866666,9.661129528,,,
AT3G54730,0.240351594,0,0,,,
AT3G54740,16.40425484,15.07728108,16.27106596,,,
AT3G54750,44.21746335,39.24261164,10.42026088,,,
AT3G54760,33.97319437,37.0656397,19.09874393,,,
AT3G54770,0,0,0,,,
AT3G54780,0.551813127,1.02089501,2.06564429,,,
AT3G54790,15.91717817,12.77856638,6.916243958,,,
AT3G54800,0,0,0,,,
AT3G54802,0,0,0,,,
AT3G54804,0,0,0,,,
AT3G54810,21.30108769,22.85525232,19.89754779,,,
AT3G54820,44.37171443,31.84295605,42.54123642,,,
AT3G54826,35.24870581,28.47512625,22.85733771,,,
AT3G54830,3.542342122,1.988061681,3.076437932,,,
AT3G54840,41.29416672,47.69784856,40.03754549,,,
AT3G54850,13.01366557,10.35732663,7.494623044,,,
AT3G54860,15.27901183,16.92947397,8.818842619,,,
AT3G54870,0.494991606,0.765917565,0,,,
AT3G54880,386.5052155,354.8712092,336.3405119,,,
AT3G54890,2818.501839,2936.488039,3775.96931,,,
AT3G54900,93.49462139,77.46178681,98.05083185,,,
AT3G54910,32.60927053,31.00586027,15.26956662,,,
AT3G54920,135.9215396,128.8516666,107.449165,,,
AT3G54925,0,0,0,,,
AT3G54930,7.324020376,7.453887811,6.219054898,,,
AT3G54940,0,0.340970863,0,,,
AT3G54950,8.581879006,7.954592242,5.308438292,,,
AT3G54960,12.66643692,12.74603955,11.32780334,,,
AT3G54970,21.22125029,18.16584881,14.21054349,,,
AT3G54980,5.521441577,4.688215968,3.761153571,,,
AT3G54990,4.150701946,3.736595203,4.591643504,,,
AT3G55000,51.80912141,52.92320681,34.91281806,,,
AT3G55005,45.58399442,39.47508669,22.96761597,,,
AT3G55010,38.1261996,43.54168779,16.24973508,,,
AT3G55020,28.83463955,32.49829234,25.26564405,,,
AT3G55030,31.66112975,30.60966352,36.87557585,,,
AT3G55040,30.73182696,32.08306956,36.47659918,,,
AT3G55050,20.64290708,17.05621869,16.08877579,,,
AT3G55060,4.354969626,5.642047786,2.494739481,,,
AT3G55070,15.33253235,13.80050408,13.50145862,,,
AT3G55080,23.20244704,17.64524217,16.62903011,,,
AT3G55090,0,0,0,,,
AT3G55100,0,0,0,,,
AT3G55110,10.21567725,10.14672861,15.07425044,,,
AT3G55120,19.80073304,20.70121078,9.929588343,,,
AT3G55130,19.71030211,21.54660323,43.00485524,,,
AT3G55140,27.18418358,24.44035327,17.30910366,,,
AT3G55150,0,0,0,,,
AT3G55160,4.59499012,3.851856051,2.108617963,,,
AT3G55170,161.3603443,151.6183771,99.61736175,,,
AT3G55180,0.231734089,0,0,,,
AT3G55190,0,0,0,,,
AT3G55200,2.225873364,2.908869673,0.913530479,,,
AT3G55210,0.294998556,0,0,,,
AT3G55220,1.935912849,3.055173769,1.841795321,,,
AT3G55230,0.067503741,0,0,,,
AT3G55240,16.19035044,11.98133727,16.22391453,,,
AT3G55250,56.02094207,60.97082345,61.82072121,,,
AT3G55252,0,0,0,,,
AT3G55254,0,0,0,,,
AT3G55260,24.87220183,23.72955896,25.89550628,,,
AT3G55270,14.62535198,9.99022911,14.86913037,,,
AT3G55280,317.8740288,303.5740588,187.6848845,,,
AT3G55290,3.0237352,2.604807068,34.91257396,,,
AT3G55310,0,0,0,,,
AT3G55320,4.324167976,3.851591382,4.396152363,,,
AT3G55330,110.795264,108.5025377,158.2527946,,,
AT3G55340,25.81792338,24.67230194,16.37546995,,,
AT3G55350,12.14395622,17.82989981,6.90578214,,,
AT3G55360,93.95609156,87.88788953,61.70807895,,,
AT3G55370,4.043638744,6.829273692,5.433745414,,,
AT3G55380,49.50079422,64.60216274,41.74237621,,,
AT3G55390,9.830448677,9.491229974,14.68902607,,,
AT3G55400,49.79385575,54.41754976,35.5433661,,,
AT3G55410,33.55887491,34.73838842,28.40091806,,,
AT3G55420,13.6565979,18.74449347,15.42728501,,,
AT3G55430,39.76637896,42.01165147,42.12996288,,,
AT3G55440,319.1035533,291.0580773,305.8125618,,,
AT3G55450,48.92139989,55.17180064,44.65081218,,,
AT3G55460,189.9799114,188.1363998,136.4791342,,,
AT3G55470,5.1479127,16.78358491,15.8497632,,,
AT3G55480,14.96707952,16.40611657,10.90818132,,,
AT3G55490,17.8825032,17.70848676,18.28724515,,,
AT3G55500,1.191014285,1.402204571,12.55215266,,,
AT3G55510,20.88038204,22.31878748,10.59091123,,,
AT3G55515,0,0,0,,,
AT3G55520,75.73354292,83.81575569,89.97989789,,,
AT3G55530,20.0051279,40.41375821,27.31073254,,,
AT3G55540,0,0,0,,,
AT3G55550,0.121014006,0,0,,,
AT3G55560,29.15304259,36.41261835,20.14722727,,,
AT3G55566,0,0,0,,,
AT3G55570,0,0,0,,,
AT3G55573,0,0,0,,,
AT3G55580,2.966575459,4.896778558,0.51253887,,,
AT3G55590,0,0,0,,,
AT3G55600,17.45601933,17.22492366,9.211116449,,,
AT3G55605,21.84384578,31.89416001,14.51533826,,,
AT3G55610,32.56776958,29.37008264,32.40627466,,,
AT3G55620,101.6806659,97.76346156,56.76323335,,,
AT3G55630,20.87077386,22.10062936,40.37992409,,,
AT3G55640,5.756569045,7.47337139,7.365190153,,,
AT3G55646,0,0,1.583192223,,,
AT3G55650,0,0,0,,,
AT3G55660,35.9090807,37.1203613,7.994280834,,,
AT3G55665,0,0,0,,,
AT3G55670,0,0,0.081745436,,,
AT3G55672,0,0,0,,,
AT3G55677,0,0,0,,,
AT3G55680,0,0,0,,,
AT3G55690,10.85524449,4.623595831,5.054036711,,,
AT3G55700,0,0,0.932004365,,,
AT3G55710,0.958190202,1.461652876,3.65744903,,,
AT3G55720,0.118016222,0.738381854,0.20389807,,,
AT3G55730,4.300157077,5.411207598,2.819604456,,,
AT3G55740,7.300376198,5.109396721,12.81638389,,,
AT3G55750,1038.402819,1091.390904,582.4625079,,,
AT3G55760,17.01916216,18.34843323,10.41979002,,,
AT3G55770,167.4275966,183.8814093,179.6345479,,,
AT3G55780,0.120486329,0,0,,,
AT3G55790,0,0,0,,,
AT3G55800,166.2099732,180.1480035,174.5696611,,,
AT3G55810,0,0,0,,,
AT3G55820,3.234910995,4.743653179,0.349312205,,,
AT3G55830,19.76479318,25.75093384,24.0477992,,,
AT3G55840,1.086904645,0.292487827,1.418826381,,,
AT3G55850,23.49153313,27.85996632,21.3049043,,,
AT3G55860,0,0,0,,,
AT3G55870,0,0,0,,,
