"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
0,0.355495465530418,0.885,0.646,0,"Chir04Ox-b22230.2"
5.96434398842427e-206,0.252619405385339,0.87,0.647,1.17259002812421e-201,"Chir04Ox-b10450.2"
0,1.60436800068292,0.929,0.65,0,"Chir05Ox-b19180.2"
2.15529790153731e-196,0.250381443754357,0.866,0.65,4.23731567442236e-192,"Chir06Ox-b01710.2"
5.52167883808826e-239,0.270108782478955,0.877,0.651,1.08556205956815e-234,"Chir03Ox-b21280.2"
1.57068176314595e-297,0.337680363835302,0.896,0.653,3.08796034634493e-293,"Chir01Ox-b13240.2"
6.45619387330661e-139,0.462851671561034,0.819,0.653,1.26928771549208e-134,"Chir03Ox-b22850.2"
3.24674477271952e-186,0.311961138625729,0.876,0.655,6.38310022316657e-182,"ChirPtOx-b00030.2"
2.83290660471226e-196,0.257944633601935,0.882,0.656,5.56949438486431e-192,"Chir05Ox-b21640.2"
6.42234700375796e-250,0.30000167511985,0.905,0.662,1.26263342093881e-245,"Chir05Ox-b20880.2"
0,0.480216824674893,0.91,0.663,0,"Chir01Ox-b37220.2"
0,0.453413203959977,0.931,0.664,0,"Chir06Ox-b27780.2"
0,0.405964361228997,0.922,0.667,0,"Chir08Ox-b17220.2"
2.3033324044936e-204,0.382198170989898,0.871,0.667,4.52835150723442e-200,"Chir01Ox-b02260.2"
1.80011293885096e-296,0.393742144336146,0.91,0.668,3.539022037781e-292,"Chir07Ox-b11130.2"
0,0.545913807356138,0.922,0.669,0,"Chir08Ox-b13340.2"
5.59764912900458e-203,0.282819178136002,0.929,0.67,1.1004978187623e-198,"Chir03Ox-b14020.2"
0,0.36080518619259,0.932,0.672,0,"Chir07Ox-b21780.2"
0,0.374814033740164,0.931,0.673,0,"Chir02Ox-b02680.2"
7.91387285095276e-288,0.349668729066555,0.901,0.674,1.55586740249731e-283,"Chir05Ox-b19560.2"
2.44982557320651e-279,0.350810993537524,0.894,0.677,4.81635707692401e-275,"Chir06Ox-b16690.2"
5.17410844081844e-228,0.356385229875045,0.965,0.68,1.01722971946491e-223,"Chir03Ox-b22180.2"
0,1.75850871341087,0.96,0.681,0,"Chir01Ox-b07330.2"
0,0.405931869310592,0.925,0.686,0,"Chir05Ox-b16490.2"
1.0680160320644e-195,0.258000281730661,0.895,0.686,2.0997195190386e-191,"Chir03Ox-b17740.2"
1.18513667442107e-161,0.301297302647558,0.966,0.686,2.32997870191183e-157,"Chir03Ox-b28560.2"
0,0.522364425287898,0.902,0.687,0,"Chir03Ox-b16970.2"
0,0.394024645673243,0.941,0.689,0,"Chir04Ox-b12470.2"
4.19295934796583e-246,0.293034939833935,0.904,0.691,8.24335807810082e-242,"Chir06Ox-b37530.2"
9.85004821624466e-241,0.292761574797785,0.898,0.692,1.9365194793137e-236,"Chir06Ox-b27750.2"
9.22822353136857e-267,0.312362088642235,0.919,0.694,1.81426874626706e-262,"Chir01Ox-b31280.2"
8.34249903175985e-302,0.325715156504397,0.91,0.696,1.64013530964399e-297,"Chir03Ox-b07010.2"
1.30927916454799e-222,0.368827047607136,0.973,0.696,2.57404283750136e-218,"Chir03Ox-b30110.2"
2.41328433324989e-170,0.293352088481105,0.913,0.696,4.74451699916929e-166,"Chir01Ox-b40260.2"
7.90573759925941e-225,0.337496629921195,0.906,0.697,1.5542680120144e-220,"Chir06Ox-b30950.2"
2.17284033444476e-161,0.27600074303143,0.894,0.697,4.2718040975184e-157,"Chir01Ox-b35870.2"
0,1.63368633290992,0.965,0.699,0,"Chir02Ox-b09920.2"
0,0.501986214890527,0.942,0.702,0,"Chir02Ox-b23130.2"
0,0.916487569436752,0.938,0.703,0,"Chir08Ox-b16610.2"
0,0.459077859493372,0.933,0.705,0,"Chir01Ox-b02720.2"
2.05279298371973e-201,0.310326419213824,0.951,0.705,4.03579100599298e-197,"Chir03Ox-b14010.2"
0,0.625014425590847,0.958,0.707,0,"Chir01Ox-b28650.2"
1.1313303944361e-240,0.478191191126342,0.93,0.708,2.22419555546137e-236,"Chir02Ox-b20370.2"
7.43815589901101e-148,0.285213934155629,0.929,0.71,1.46234144974556e-143,"Chir06Ox-b31010.2"
8.75829577165988e-213,0.274038585956468,0.924,0.711,1.72188094870833e-208,"Chir01Ox-b12710.2"
1.09907159553891e-211,0.282391619180635,0.908,0.712,2.16077475682949e-207,"Chir01Ox-b22440.2"
2.37508052464554e-188,0.318301355742719,0.91,0.712,4.66940831145314e-184,"Chir06Ox-b07260.2"
0,0.394908602892728,0.948,0.713,0,"Chir04Ox-b17520.2"
0,0.408748479620941,0.95,0.716,0,"Chir02Ox-b22620.2"
1.23184632963193e-208,0.299125737767219,0.927,0.716,2.42180988405637e-204,"Chir01Ox-b30610.2"
7.96276821132018e-208,0.279992566573805,0.897,0.717,1.56548023034555e-203,"Chir01Ox-b32300.2"
4.53399464673614e-215,0.30352138058076,0.919,0.718,8.91383347548324e-211,"Chir01Ox-b06300.2"
4.48758482018919e-257,0.308102731583732,0.93,0.72,8.82259175649194e-253,"Chir04Ox-b24470.2"
2.41923474829901e-224,0.297587857390941,0.907,0.72,4.75621551515585e-220,"Chir01Ox-b14940.2"
0,0.438657627160366,0.948,0.721,0,"Chir07Ox-b36250.2"
0,0.408787154421917,0.952,0.722,0,"Chir08Ox-b01900.2"
7.92867374100863e-207,0.278563519428079,0.929,0.723,1.5587772574823e-202,"Chir04Ox-b15230.2"
1.7458188014072e-268,0.324963168977332,0.934,0.724,3.43227976356656e-264,"Chir06Ox-b16610.2"
0,0.419597413410653,0.949,0.725,0,"Chir03Ox-b18520.2"
1.64546647609161e-270,0.345944698381803,0.922,0.725,3.2349870919961e-266,"Chir01Ox-b10250.2"
4.2881841961947e-231,0.271227924059597,0.926,0.726,8.43057012971879e-227,"Chir06Ox-b17420.2"
0,0.367701135305396,0.932,0.729,0,"Chir03Ox-b12100.2"
0,0.359104768964172,0.949,0.729,0,"Chir04Ox-b17040.2"
9.61109297734424e-241,0.285104509599567,0.922,0.731,1.88954087934588e-236,"Chir01Ox-b08210.2"
1.22324249612135e-231,0.283413066661308,0.922,0.734,2.40489474737458e-227,"Chir04Ox-b30880.2"
2.21089553476931e-293,0.364815893969638,0.946,0.735,4.34662062135646e-289,"Chir06Ox-b15230.2"
0,0.41701490819041,0.962,0.736,0,"Chir05Ox-b17830.2"
2.5038809664855e-206,0.295067392106734,0.902,0.737,4.92262998011049e-202,"Chir06Ox-b36360.2"
1.39523107734593e-200,0.267011104348009,0.927,0.744,2.74302429806209e-196,"Chir02Ox-b18100.2"
0,0.449680148824489,0.953,0.746,0,"Chir08Ox-b09280.2"
1.71100524466825e-248,0.321112615075498,0.938,0.746,3.36383631101778e-244,"Chir01Ox-b02750.2"
4.06906440767533e-156,0.301374105572222,0.919,0.748,7.9997806254897e-152,"ChirPtOx-b00120.2"
0,1.94106732126927,0.97,0.749,0,"Chir08Ox-b22400.2"
5.30599478337051e-226,0.292998432131258,0.937,0.749,1.04315857441064e-221,"Chir02Ox-b13400.2"
0,2.15846336860215,0.971,0.752,0,"Chir01Ox-b39860.2"
0,0.564311593260382,0.958,0.753,0,"Chir06Ox-b30720.2"
1.07059471665316e-122,0.294107110502774,0.923,0.755,2.10478921294012e-118,"Chir04Ox-b11290.2"
2.24325598436581e-212,0.337823319499615,0.946,0.758,4.41024126526318e-208,"ChirPtOx-b00700.2"
0,0.366707689015735,0.941,0.761,0,"Chir04Ox-b30550.2"
0,0.560234150081764,0.961,0.761,0,"Chir05Ox-b05330.2"
2.38725565491479e-277,0.32614886855395,0.947,0.763,4.69334461756248e-273,"Chir06Ox-b35000.2"
1.76253435758824e-167,0.251438511230725,0.955,0.764,3.46514254701847e-163,"Chir07Ox-b19670.2"
0,0.420988310234718,0.961,0.767,0,"Chir04Ox-b14550.2"
2.15571192187585e-181,0.284763321578704,0.934,0.767,4.23812963840792e-177,"Chir07Ox-b24910.2"
1.67406005549071e-196,0.256651230872796,0.937,0.768,3.29120206909474e-192,"Chir05Ox-b19380.2"
2.61939738727182e-206,0.386012210659621,0.944,0.769,5.1497352633764e-202,"Chir04Ox-b03370.2"
0,0.670611108405194,0.958,0.771,0,"Chir01Ox-b36570.2"
5.58167719929833e-269,0.365841855111916,0.94,0.771,1.09735773738205e-264,"Chir06Ox-b13390.2"
3.41344113501888e-261,0.350644769984065,0.959,0.773,6.71082527144712e-257,"Chir02Ox-b21680.2"
0,0.388817046278541,0.965,0.775,0,"Chir05Ox-b28840.2"
3.73266009938045e-209,0.276999681183185,0.949,0.775,7.33840975538197e-205,"Chir08Ox-b25290.2"
0,0.503350577515337,0.981,0.777,0,"Chir07Ox-b25910.2"
1.87486360758976e-274,0.340712593131611,0.96,0.779,3.68598185252148e-270,"Chir01Ox-b08090.2"
8.46122317433044e-259,0.317673936920765,0.948,0.779,1.66347647607336e-254,"Chir06Ox-b26370.2"
2.25714110359628e-215,0.276849079496392,0.949,0.779,4.43753940967028e-211,"Chir08Ox-b30530.2"
9.28841250029786e-190,0.276979127359155,0.947,0.78,1.82610189755856e-185,"Chir05Ox-b27580.2"
0,0.428096113418709,0.971,0.781,0,"Chir01Ox-b21240.2"
0,0.429102013283567,0.959,0.781,0,"Chir04Ox-b07140.2"
1.46399956468939e-298,0.395144208886269,0.96,0.781,2.87822314417935e-294,"Chir08Ox-b08830.2"
2.40185500543139e-140,0.257574452777134,0.95,0.783,4.72204694067811e-136,"ChirPtOx-b00290.2"
0,0.419371752800848,0.957,0.785,0,"Chir01Ox-b14440.2"
0,0.403097739573376,0.963,0.785,0,"Chir03Ox-b13640.2"
0,2.25412643969379,0.982,0.786,0,"Chir06Ox-b12590.2"
4.43088227612935e-302,0.355203747947986,0.944,0.786,8.7111145548703e-298,"Chir07Ox-b22400.2"
1.12831037096609e-278,0.378489724013863,0.97,0.788,2.21825818931934e-274,"Chir05Ox-b11210.2"
0,0.420210755647142,0.975,0.789,0,"Chir03Ox-b15070.2"
0,0.496403528115237,0.966,0.79,0,"Chir02Ox-b14930.2"
9.95412313358788e-166,0.315484832974903,0.929,0.79,1.95698060806338e-161,"Chir01Ox-b19990.2"
0,0.502392815333862,0.978,0.795,0,"Chir06Ox-b16430.2"
1.52259555115723e-302,0.381598691382098,0.972,0.796,2.99342285357511e-298,"Chir04Ox-b00470.2"
6.47076300992663e-213,0.280036122967681,0.957,0.796,1.27215200775158e-208,"Chir04Ox-b12710.2"
0,0.436008297375656,0.975,0.797,0,"Chir05Ox-b21460.2"
2.32503135099027e-297,0.359029453549947,0.959,0.799,4.57101163604686e-293,"Chir07Ox-b22100.2"
2.55709378653006e-262,0.328509340639981,0.974,0.799,5.02724638431809e-258,"Chir08Ox-b23930.2"
0,0.46892735034609,0.978,0.801,0,"Chir07Ox-b15420.2"
3.09062874189282e-244,0.398396726207916,0.968,0.802,6.07617610656128e-240,"Chir08Ox-b24940.2"
0,0.648021244292303,0.978,0.805,0,"Chir01Ox-b28680.2"
0,0.537848220631563,0.972,0.806,0,"Chir01Ox-b11270.2"
4.72434333023267e-172,0.417263606031832,0.961,0.806,9.28805898723742e-168,"Chir03Ox-b30680.2"
1.43499354931066e-226,0.388682067359921,0.961,0.808,2.82119731794476e-222,"ChirPtOx-b00110.2"
0,0.433245581295936,0.976,0.809,0,"Chir07Ox-b31810.2"
9.16359720806388e-218,0.271970168815888,0.955,0.812,1.80156321110536e-213,"Chir01Ox-b11620.2"
8.57495720607862e-181,0.253219731139293,0.956,0.812,1.68583658671506e-176,"Chir01Ox-b01380.2"
2.659986976035e-235,0.366919053255133,0.962,0.813,5.22953439488482e-231,"Chir05Ox-b25250.2"
1.02858415715693e-226,0.307739541608337,0.973,0.814,2.02219645297053e-222,"Chir02Ox-b13920.2"
0,0.529179645369797,0.976,0.817,0,"Chir04Ox-b23260.2"
2.63235995503508e-269,0.384650610676475,0.982,0.817,5.17521967159898e-265,"Chir08Ox-b30380.2"
1.85584241943404e-102,0.252926011094194,0.945,0.818,3.64858619660732e-98,"ChirPtOx-b00010.2"
1.24562819414122e-194,0.34126913527409,0.96,0.819,2.44890502968165e-190,"ChirPtOx-b00600.2"
8.6849529206009e-250,0.322248941368687,0.978,0.82,1.70746174419014e-245,"Chir06Ox-b17840.2"
0,0.407981338743644,0.98,0.822,0,"Chir01Ox-b02610.2"
1.33695775465393e-169,0.307385846460098,0.956,0.824,2.62845894564962e-165,"Chir03Ox-b06250.2"
2.31138211491833e-224,0.280808548678644,0.961,0.825,4.54417723792944e-220,"Chir01Ox-b02790.2"
0,0.585357756473028,0.984,0.826,0,"Chir01Ox-b31600.2"
7.80661438569017e-266,0.356142414554846,0.983,0.828,1.53478038822669e-261,"Chir08Ox-b12580.2"
2.15908726299999e-248,0.321999212450219,0.969,0.828,4.24476555905799e-244,"Chir07Ox-b04480.2"
1.04439285958504e-177,0.274930603706915,0.969,0.829,2.05327636194419e-173,"Chir01Ox-b00950.2"
0,0.393696079970721,0.975,0.83,0,"Chir06Ox-b11760.2"
0,0.428511058085988,0.979,0.831,0,"Chir04Ox-b15520.2"
0,0.58548029221619,0.986,0.831,0,"Chir04Ox-b24970.2"
1.89072474990835e-271,0.336968018967468,0.974,0.831,3.71716485831981e-267,"Chir08Ox-b30060.2"
2.45233045609442e-240,0.319248698001022,0.965,0.832,4.82128167668163e-236,"Chir02Ox-b09990.2"
5.56106834990123e-154,0.259584685082837,0.962,0.832,1.09330603759058e-149,"Chir06Ox-b25850.2"
0,0.37394579478246,0.969,0.833,0,"Chir02Ox-b12540.2"
6.79433013934605e-263,0.372173743315903,0.988,0.833,1.33576530539543e-258,"Chir08Ox-b09350.2"
8.85283049043297e-214,0.269174054433305,0.972,0.835,1.74046647441912e-209,"Chir01Ox-b38900.2"
0,0.542912103746993,0.984,0.841,0,"Chir02Ox-b00360.2"
1.18324903873861e-260,0.309967516499821,0.971,0.842,2.32626761016011e-256,"Chir01Ox-b12310.2"
2.85455373063642e-211,0.298508525236606,0.973,0.842,5.6120526344312e-207,"Chir08Ox-b04650.2"
1.04328305822233e-254,0.316063503473238,0.967,0.843,2.0510944924651e-250,"Chir06Ox-b15080.2"
7.4526427545256e-159,0.279288097187977,0.974,0.846,1.46518956553973e-154,"Chir03Ox-b30620.2"
0,0.386925429546422,0.976,0.847,0,"Chir01Ox-b04090.2"
0,0.577314173191944,0.989,0.848,0,"Chir07Ox-b36760.2"
2.70209632507893e-288,0.354170145255622,0.981,0.852,5.31232137510518e-284,"Chir07Ox-b28190.2"
1.34087876477086e-186,0.25959341142567,0.964,0.854,2.63616765153951e-182,"Chir04Ox-b07830.2"
0,0.515339187906074,0.987,0.855,0,"Chir07Ox-b26280.2"
0,0.623819681666497,0.994,0.856,0,"Chir06Ox-b24500.2"
3.42245111477667e-190,0.259830817221176,0.97,0.858,6.72853889165093e-186,"Chir06Ox-b22610.2"
4.28729644233227e-209,0.308211041585612,0.985,0.86,8.42882480562524e-205,"Chir07Ox-b35400.2"
0,0.45948853555341,0.988,0.861,0,"Chir01Ox-b34340.2"
5.20359152038992e-174,0.302264313807254,0.98,0.862,1.02302609290866e-169,"Chir01Ox-b35880.2"
0,0.597244953030144,0.974,0.865,0,"Chir07Ox-b23740.2"
9.64181955194482e-221,0.38528031979629,0.977,0.865,1.89558172391235e-216,"Chir06Ox-b36780.2"
0,0.401366006456922,0.991,0.866,0,"Chir01Ox-b19920.2"
0,0.532375418287379,0.99,0.866,0,"Chir05Ox-b12520.2"
0,0.483356689327455,0.985,0.866,0,"Chir07Ox-b14420.2"
0,0.49615567615628,0.99,0.868,0,"Chir06Ox-b11930.2"
0,1.77926125851705,0.983,0.87,0,"Chir04Ox-b19950.2"
3.85907546699501e-258,0.464397549126244,0.979,0.87,7.58694236811219e-254,"Chir03Ox-b08160.2"
2.20716110296827e-279,0.373917201433272,0.989,0.871,4.33927872843562e-275,"Chir01Ox-b31190.2"
0,0.604856345380357,0.991,0.872,0,"Chir04Ox-b15540.2"
0,0.521668992266406,0.991,0.872,0,"Chir06Ox-b25960.2"
0,1.70418992167484,0.984,0.873,0,"Chir01Ox-b07290.2"
0,0.589583947256092,0.989,0.873,0,"Chir05Ox-b17580.2"
0,0.383193608715066,0.982,0.873,0,"Chir06Ox-b21600.2"
0,0.500744266885775,0.99,0.874,0,"Chir02Ox-b22310.2"
0,0.385855529323606,0.981,0.874,0,"Chir06Ox-b00740.2"
