"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
0,0.554210791216113,0.513,0.134,0,"Chir06Ox-b36620.2"
0,0.581105204225289,0.504,0.134,0,"Chir08Ox-b01870.2"
2.22097698123384e-254,1.07580701358173,0.426,0.134,4.36644074510572e-250,"Chir03Ox-b01230.2"
0,0.808401950022014,0.75,0.135,0,"Chir06Ox-b02300.2"
0,0.46737690006293,0.565,0.135,0,"Chir06Ox-b37150.2"
6.15736103126985e-259,0.315408336283113,0.426,0.135,1.21053717874765e-254,"Chir01Ox-b19880.2"
1.70798977197362e-286,0.425679523353389,0.477,0.136,3.35790789170013e-282,"Chir06Ox-b17250.2"
3.8165858052253e-286,0.270123696394609,0.477,0.136,7.50340769307295e-282,"Chir04Ox-b21810.2"
1.26818528291301e-276,0.352522190276925,0.436,0.136,2.49325226620697e-272,"Chir03Ox-b29590.2"
0,0.826807907927489,0.784,0.137,0,"Chir02Ox-b00160.2"
0,0.542954712460761,0.508,0.138,0,"Chir01Ox-b04690.2"
0,0.812456695854156,0.551,0.138,0,"Chir07Ox-b23780.2"
0,0.866938012041983,0.477,0.139,0,"Chir03Ox-b02270.2"
0,0.863851141564285,0.498,0.139,0,"Chir05Ox-b03290.2"
0,0.627607391550345,0.633,0.139,0,"Chir06Ox-b37810.2"
2.00854502038873e-259,1.51498744877506,0.425,0.139,3.94879951008423e-255,"Chir06Ox-b14720.2"
0,0.656472872372469,0.682,0.14,0,"Chir06Ox-b18750.2"
0,0.563930518068243,0.517,0.141,0,"Chir01Ox-b18580.2"
3.29882550705767e-282,0.31932991198799,0.478,0.141,6.48549094687538e-278,"Chir05Ox-b27250.2"
2.02087429054118e-180,0.59785951678598,0.385,0.141,3.97303885520395e-176,"Chir03Ox-b13730.2"
0,0.34200952287248,0.534,0.142,0,"Chir07Ox-b27600.2"
1.34094811075077e-229,1.4911815330519,0.418,0.142,2.63630398573602e-225,"Chir01Ox-b08130.2"
0,0.658918379431417,0.764,0.143,0,"Chir06Ox-b00960.2"
4.31777778625805e-75,0.250047470635238,0.295,0.143,8.48875112778333e-71,"Chir04Ox-b16900.2"
0,0.482999525460685,0.485,0.144,0,"Chir02Ox-b11370.2"
0,1.49123063096257,0.516,0.144,0,"Chir08Ox-b03040.2"
9.83623141172043e-304,0.355055158457104,0.494,0.144,1.93380309554424e-299,"Chir01Ox-b11090.2"
0,0.6821992373587,0.72,0.145,0,"Chir06Ox-b20720.2"
0,1.13286399939626,0.5,0.145,0,"Chir07Ox-b33070.2"
1.32358767640817e-190,0.449171053368623,0.413,0.145,2.60217337181845e-186,"Chir05Ox-b07000.2"
0,0.821541793372409,0.53,0.147,0,"Chir07Ox-b10240.2"
0,0.863605509273011,0.54,0.149,0,"Chir01Ox-b01810.2"
0,0.555548431454993,0.599,0.149,0,"Chir04Ox-b18260.2"
0,1.24425387239294,0.544,0.15,0,"Chir07Ox-b12350.2"
