"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010598","GO:0010598","NAD(P)H dehydrogenase complex (plastoquinone)","8/544","13/25124",5.37175297275835e-11,2.06206001212337e-10,1.14913561047123e-10,"NDF6/NDF2/CRR23/NDH-O/NDF4/CRRL/CRR7/NdhN",8
"GO:0009368","GO:0009368","endopeptidase Clp complex","7/544","10/25124",2.4360434317819e-10,8.78452025400139e-10,4.89539828396362e-10,"CLPP5/CLPP6/CLP2/CLPR1/CLPP3/CLPR4/CLPP4",7
"GO:0009547","GO:0009547","plastid ribosome","7/544","10/25124",2.4360434317819e-10,8.78452025400139e-10,4.89539828396362e-10,"EMB2784/RPS9/CS17/RPL15/RPL12-C/RPL9/emb2726",7
"GO:0019866","GO:0019866","organelle inner membrane","23/544","282/25124",6.30897429872048e-08,2.20814100455217e-07,1.23054297467304e-07,"atTIC20/ATTIC110/AtLrgB/CGE2/ATCAO/PSB29/AtTic20-II/NA/ACSF/NA/APG1/ATPC1/CMT1/EMB2797/SAMC1/TIC56/ABAR/ATTIC40/CGE1/emb1211/CDF1/NA/ATHSP93-V",23
"GO:0000313","GO:0000313","organellar ribosome","10/544","48/25124",6.51691978729919e-08,2.21575272768172e-07,1.23478480180406e-07,"EMB2784/PRPL34/RPS9/CS17/PRPL28/EMB3113/RPL15/RPL12-C/RPL9/emb2726",10
"GO:1990204","GO:1990204","oxidoreductase complex","16/544","141/25124",7.47985048308614e-08,2.47250613190903e-07,1.37786719425271e-07,"OE23/PnsL2/NA/NA/NA/PSBR/PnsL1/PnsL3/OEC33/PPL1/PSBQ/PSBQ/PSB28/PPD5/NA/MSP-1",16
"GO:0019898","GO:0019898","extrinsic component of membrane","12/544","76/25124",8.28874578097629e-08,2.66583985928697e-07,1.48560735192463e-07,"OE23/PnsL2/ZKT/NA/NA/PnsL1/PnsL3/PPL1/PSBQ/PSBQ/PPD5/NA",12
"GO:0022625","GO:0022625","cytosolic large ribosomal subunit","15/544","139/25124",3.69405864018501e-07,1.15682362679478e-06,6.44669513384087e-07,"NA/PRPL11/ARP2/NA/emb1473/RPL40A/NA/RPL15/NA/PRPL17/EMB3126/NA/NA/RPL18C/NA",15
"GO:0000315","GO:0000315","organellar large ribosomal subunit","6/544","31/25124",4.65646411347849e-05,0.000142081853718959,7.91787420105655e-05,"EMB2784/PRPL34/PRPL28/RPL15/RPL12-C/RPL9",6
"GO:0015935","GO:0015935","small ribosomal subunit","11/544","130/25124",0.000126613378220501,0.000376674800205991,0.000209911653365568,"RPS9/CS17/EMB3113/PRPS10/PRPS20/RFC3/RPS18C/EMB3137/NA/NA/ARRPS1",11
"GO:0005759","GO:0005759","mitochondrial matrix","9/544","120/25124",0.0012222153766438,0.00354740560538079,0.00197688238070756,"PRPL34/CGE2/PRPL28/EMB3113/ATGRX2/CHL-CPN10/SHM1/CGE1/ATCPN21",9
"GO:0000314","GO:0000314","organellar small ribosomal subunit","3/544","15/25124",0.00378301872429642,0.0107185530521732,0.00597318745941541,"RPS9/CS17/EMB3113",3
"GO:0005777","GO:0005777","peroxisome","15/544","324/25124",0.00499559508148706,0.0135108139703855,0.007529246175447,"CRB/AOAT1/DHNS/ATHPR1/AGT/NA/NA/NA/CH-CPN60A/ALB3/NA/FTSH2/GOX2/GOX1/CAT2",15
"GO:0042579","GO:0042579","microbody","15/544","324/25124",0.00499559508148706,0.0135108139703855,0.007529246175447,"CRB/AOAT1/DHNS/ATHPR1/AGT/NA/NA/NA/CH-CPN60A/ALB3/NA/FTSH2/GOX2/GOX1/CAT2",15
