"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008194","GO:0008194","UDP-glycosyltransferase activity","9/324","279/21809",0.0241914439434268,0.157331091461401,0.12970234758528,"ATUGT85A1/UGT74B1/NA/ATCSLB03/ATSAGT1/GT72B1/NA/UGT78D2/UF3GT",9
"GO:0008422","GO:0008422","beta-glucosidase activity","5/324","111/21809",0.0251021729284628,0.157331091461401,0.12970234758528,"ATBG1/BGLU45/BGLU15/BGLU44/AtBGLU10",5
"GO:0033218","GO:0033218","amide binding","5/324","111/21809",0.0251021729284628,0.157331091461401,0.12970234758528,"NA/ATGSTF7/ATGSTF10/ATGSTF11/ATGSTF12",5
"GO:0015116","GO:0015116","sulfate transmembrane transporter activity","2/324","17/21809",0.0258310835498207,0.157331091461401,0.12970234758528,"AST56/SULTR3;2",2
"GO:0004601","GO:0004601","peroxidase activity","5/324","112/21809",0.0259672675227555,0.157331091461401,0.12970234758528,"ATCAT3/ANN1/ATGSTF7/PRXR1/AtPRX71",5
"GO:0016765","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","6/324","155/21809",0.0285308201685818,0.167787981837118,0.138322914680915,"ATDHAR1/ATGSTF7/ATGSTF10/ATGSTF11/AtSAMS3/ATGSTF12",6
"GO:0008146","GO:0008146","sulfotransferase activity","2/324","18/21809",0.0287791684057192,0.167787981837118,0.138322914680915,"ATSOT16/NA",2
"GO:0016684","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor","5/324","118/21809",0.0315575242715678,0.180579166665082,0.148867853288877,"ATCAT3/ANN1/ATGSTF7/PRXR1/AtPRX71",5
"GO:0004551","GO:0004551","nucleotide diphosphatase activity","2/324","21/21809",0.0383696406417474,0.207051418307882,0.170691341272381,"ATNUDX25/ATNUDT6",2
"GO:0005516","GO:0005516","calmodulin binding","6/324","167/21809",0.0389064428941071,0.207051418307882,0.170691341272381,"GAD2/AtWRKY15/IQD16/ATPCAP1/ATWRKY11/AtIQM1",6
"GO:0016616","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","6/324","168/21809",0.0398661147030639,0.207051418307882,0.170691341272381,"NA/ATCAD4/ATCAD7/NA/NA/DFR",6
"GO:0016746","GO:0016746","transferase activity, transferring acyl groups","11/324","404/21809",0.0399531995128915,0.207051418307882,0.170691341272381,"NA/SCPL9/NA/NA/KAT2/ATSERAT2;2/AT5MAT/MLS/ATCHS/KAT5/HCT",11
"GO:0015926","GO:0015926","glucosidase activity","5/324","126/21809",0.0401033346804862,0.207051418307882,0.170691341272381,"ATBG1/BGLU45/BGLU15/BGLU44/AtBGLU10",5
"GO:0016853","GO:0016853","isomerase activity","8/324","260/21809",0.0411305494384539,0.207051418307882,0.170691341272381,"ATICS2/ATPDI6/NA/ATIPS2/ATPDI11/A11/AtCHIL/ATCM2",8
"GO:0015145","GO:0015145","monosaccharide transmembrane transporter activity","2/324","22/21809",0.0418008497074495,0.207051418307882,0.170691341272381,"ATPLT5/AtSWEET17",2
"GO:0016832","GO:0016832","aldehyde-lyase activity","2/324","22/21809",0.0418008497074495,0.207051418307882,0.170691341272381,"FBA6/THA2",2
"GO:0016836","GO:0016836","hydro-lyase activity","4/324","88/21809",0.042214366839471,0.207051418307882,0.170691341272381,"ATBCA1/ATNIT1/IPMI1/ATUXS2",4
"GO:0016769","GO:0016769","transferase activity, transferring nitrogenous groups","3/324","53/21809",0.0441335422798154,0.209116088747908,0.172393437155489,"ATCAT3/ALF1/PYD4",3
"GO:0015291","GO:0015291","secondary active transmembrane transporter activity","8/324","264/21809",0.0443034532625431,0.209116088747908,0.172393437155489,"ABS4/AST56/ATCAX1/ATPLT5/SULTR3;2/AtSWEET17/ATDTX35/cMCU",8
"GO:0003756","GO:0003756","protein disulfide isomerase activity","2/324","23/21809",0.0453423234501937,0.209116088747908,0.172393437155489,"ATPDI6/ATPDI11",2
