"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
0,0.905194709111876,0.375,0.067,0,"Chir06Ox-b33400.2"
0,1.18270048509189,0.358,0.068,0,"Chir01Ox-b15010.2"
6.97396323827568e-298,0.570831505185063,0.301,0.068,1.371081172645e-293,"Chir01Ox-b41350.2"
0,1.07980722995524,0.614,0.069,0,"Chir02Ox-b23120.2"
8.62013971397515e-259,0.346820012218029,0.287,0.069,1.69471946776752e-254,"Chir06Ox-b33460.2"
2.49210875554153e-147,0.279001744015943,0.233,0.069,4.89948581339466e-143,"Chir01Ox-b24160.2"
5.06187197938162e-174,0.75896005187043,0.246,0.07,9.95164031146426e-170,"Chir06Ox-b13540.2"
2.55777197084149e-154,0.466190386540712,0.233,0.07,5.02857969467438e-150,"Chir06Ox-b04390.2"
4.81650293155977e-219,0.277896762095968,0.272,0.071,9.4692447634465e-215,"Chir07Ox-b28180.2"
3.14401924282494e-32,0.279256620029346,0.141,0.071,6.18114183139383e-28,"Chir02Ox-b14960.2"
0,1.24945249593606,0.477,0.072,0,"Chir06Ox-b26800.2"
1.2816121979911e-259,0.576397383991521,0.299,0.072,2.51964958125051e-255,"Chir04Ox-b20700.2"
1.71939830574582e-257,0.377755229968092,0.29,0.072,3.38033706909628e-253,"Chir04Ox-b29190.2"
6.46614987348698e-191,0.371192404505082,0.259,0.072,1.27124506512754e-186,"Chir02Ox-b25340.2"
3.73144821612997e-179,0.355708473513346,0.255,0.072,7.33602719291153e-175,"Chir07Ox-b14870.2"
6.37709344383321e-111,0.288439193705801,0.215,0.072,1.25373657105761e-106,"Chir03Ox-b30730.2"
0,0.854272329592542,0.456,0.073,0,"Chir03Ox-b00140.2"
1.01414990168e-155,0.441786506296228,0.241,0.073,1.99381870670289e-151,"Chir02Ox-b16020.2"
8.15229730658163e-249,0.284059908210083,0.295,0.074,1.60274165047395e-244,"Chir01Ox-b19580.2"
0,0.954141065857372,0.485,0.075,0,"Chir01Ox-b24510.2"
8.28527012788731e-152,0.26595425904831,0.245,0.075,1.62888410714265e-147,"Chir07Ox-b02980.2"
0,0.878199498529106,0.43,0.076,0,"Chir05Ox-b07040.2"
0,1.72012357402256,0.587,0.076,0,"Chir08Ox-b09780.2"
1.21180225133375e-194,0.411830191958501,0.271,0.076,2.38240322612216e-190,"Chir07Ox-b33250.2"
7.22336408941271e-207,0.315379169757398,0.284,0.077,1.42011337997854e-202,"Chir02Ox-b18790.2"
7.16995580591422e-190,0.336158533932197,0.267,0.077,1.40961331144274e-185,"Chir06Ox-b36330.2"
2.79960532710896e-166,0.269938885969477,0.254,0.077,5.50402407309621e-162,"Chir08Ox-b20800.2"
0,0.604232256565513,0.488,0.078,0,"Chir01Ox-b13940.2"
0,1.770226515806,0.551,0.078,0,"Chir06Ox-b00580.2"
1.46109016022488e-79,0.262786716848674,0.2,0.078,2.87250325500212e-75,"Chir05Ox-b09690.2"
7.01349086337198e-244,0.314435997237438,0.304,0.079,1.37885230373893e-239,"Chir07Ox-b02880.2"
1.22989946988153e-117,0.302249469745704,0.231,0.079,2.41798235778709e-113,"Chir04Ox-b25500.2"
0,0.480376064736948,0.401,0.08,0,"Chir08Ox-b05770.2"
1.56819264548705e-189,0.2918488927041,0.276,0.08,3.08306674102754e-185,"Chir08Ox-b20000.2"
0,1.30838199577535,0.353,0.081,0,"Chir05Ox-b14010.2"
0,1.14876464718392,0.628,0.082,0,"Chir01Ox-b27150.2"
0,0.718139335275637,0.38,0.082,0,"Chir02Ox-b03920.2"
0,0.996902183865022,0.476,0.082,0,"Chir02Ox-b17120.2"
6.67901698102332e-273,0.297090062236694,0.322,0.082,1.31309473846919e-268,"Chir05Ox-b23570.2"
0,1.01658191894357,0.585,0.083,0,"Chir08Ox-b19230.2"
0,0.903391808068634,0.397,0.084,0,"Chir01Ox-b12230.2"
0,0.677244435398203,0.52,0.084,0,"Chir03Ox-b25280.2"
2.84544607444542e-287,0.903573376731846,0.333,0.084,5.5941469823597e-283,"Chir03Ox-b08720.2"
1.53461391451119e-275,0.894269414537188,0.33,0.084,3.017050955929e-271,"Chir07Ox-b29750.2"
0,0.559881934489429,0.427,0.085,0,"Chir05Ox-b16070.2"
8.24432739361274e-302,1.01801806899882,0.341,0.086,1.62083476558426e-297,"Chir02Ox-b11050.2"
0,0.672179971687064,0.435,0.087,0,"Chir03Ox-b10260.2"
0,0.790793373862315,0.522,0.087,0,"Chir08Ox-b08390.2"
4.70352018259189e-286,0.982105270536385,0.339,0.087,9.24712067897565e-282,"Chir05Ox-b14380.2"
1.42080752301267e-263,0.366301253498074,0.327,0.087,2.79330759024292e-259,"Chir07Ox-b30920.2"
1.21817655030139e-189,0.347382270525702,0.284,0.087,2.39493509789253e-185,"Chir01Ox-b02730.2"
3.33741704437783e-259,0.600100930751521,0.325,0.088,6.56136190924682e-255,"Chir03Ox-b15220.2"
2.78799268062895e-236,0.599755316757944,0.309,0.088,5.48119361011651e-232,"Chir01Ox-b42400.2"
3.46558508416652e-104,0.288508275011362,0.23,0.088,6.81334027547138e-100,"Chir03Ox-b20630.2"
1.05972078681563e-31,0.322667900506051,0.163,0.088,2.08341106687952e-27,"Chir02Ox-b16200.2"
1.76621906734305e-305,0.892806082821465,0.345,0.089,3.47238668639644e-301,"Chir03Ox-b10550.2"
9.82951495951942e-118,0.620340543137398,0.25,0.089,1.93248264104152e-113,"Chir05Ox-b05920.2"
0,1.58937557968024,0.483,0.09,0,"Chir04Ox-b13820.2"
0,0.947642702019985,0.434,0.09,0,"Chir04Ox-b27400.2"
6.37259166485553e-236,0.537540935058527,0.315,0.09,1.2528515213106e-231,"Chir04Ox-b18290.2"
8.45684794041624e-126,0.308726792370891,0.254,0.09,1.66261630508583e-121,"Chir01Ox-b28790.2"
0,0.650392496891725,0.466,0.091,0,"Chir02Ox-b03090.2"
0,0.413230118114335,0.374,0.091,0,"Chir02Ox-b21700.2"
4.39081826800895e-240,0.294744879876361,0.328,0.091,8.6323487149056e-236,"Chir02Ox-b20220.2"
1.01261892759301e-130,1.63995998840314,0.257,0.091,1.99080881164785e-126,"Chir06Ox-b17160.2"
9.34264353783458e-60,0.292452158074623,0.197,0.091,1.83676371953828e-55,"Chir08Ox-b19340.2"
1.89641775513181e-45,0.472621853363363,0.183,0.091,3.72835730658914e-41,"Chir04Ox-b10130.2"
0,0.973089858854513,0.483,0.092,0,"Chir03Ox-b01260.2"
0,1.23728358420239,0.463,0.092,0,"Chir07Ox-b36890.2"
1.65335271922026e-261,0.380296176550107,0.331,0.092,3.25049144598702e-257,"Chir07Ox-b13550.2"
5.68576137237213e-100,0.283554666221275,0.237,0.092,1.11782068580836e-95,"Chir07Ox-b35820.2"
1.09125360911059e-110,0.321343800455463,0.248,0.093,2.14540459551142e-106,"Chir08Ox-b19050.2"
9.58119279599727e-286,0.634257824202299,0.361,0.094,1.88366250369306e-281,"Chir06Ox-b37330.2"
1.72788384791061e-263,0.512425260696013,0.337,0.094,3.39701964499227e-259,"Chir02Ox-b11420.2"
2.92344663450884e-180,0.500823840935781,0.287,0.094,5.74749608344437e-176,"Chir03Ox-b19780.2"
8.63371618675803e-95,0.256398856221848,0.234,0.094,1.69738860231663e-90,"Chir03Ox-b09170.2"
1.46823682586143e-88,0.409361387127056,0.229,0.094,2.88655359964357e-84,"Chir04Ox-b10020.2"
2.57436886851085e-34,0.258664081527045,0.18,0.094,5.06120919549234e-30,"Chir07Ox-b11520.2"
0,2.02665650076075,0.653,0.095,0,"Chir02Ox-b03290.2"
0,0.930898430584643,0.544,0.095,0,"Chir07Ox-b31330.2"
2.13489521356381e-216,0.511685461930684,0.31,0.095,4.19720398986645e-212,"Chir02Ox-b07490.2"
6.63254139274184e-132,0.31271063547337,0.261,0.095,1.30395763781304e-127,"Chir03Ox-b31880.2"
0,1.1900026604435,0.557,0.096,0,"Chir05Ox-b19510.2"
0,0.475238920775731,0.407,0.096,0,"Chir08Ox-b01810.2"
0,0.461042619952561,0.405,0.097,0,"Chir07Ox-b19220.2"
0,0.55585217242906,0.39,0.097,0,"Chir07Ox-b27340.2"
7.53352287699909e-107,0.255265540818901,0.247,0.097,1.48109059761802e-102,"Chir03Ox-b26170.2"
0,0.381151649060061,0.376,0.098,0,"Chir08Ox-b30510.2"
2.18441653768783e-72,0.285596072107803,0.224,0.098,4.29456291309428e-68,"Chir07Ox-b12250.2"
0,0.831827391270013,0.461,0.099,0,"Chir08Ox-b17960.2"
1.44545188398241e-149,0.278177010216575,0.284,0.099,2.84175840390942e-145,"Chir07Ox-b19800.2"
0,0.713406232517142,0.435,0.1,0,"Chir07Ox-b36080.2"
2.21145269204744e-191,0.448833890062798,0.307,0.1,4.34771599256526e-187,"Chir08Ox-b28340.2"
2.29723837178051e-162,0.410114228970142,0.297,0.1,4.51637063892048e-158,"Chir01Ox-b24290.2"
0,1.25663661891641,0.563,0.101,0,"Chir06Ox-b01840.2"
