"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
1.18058627125931e-202,0.359940667130521,0.925,0.796,2.1111243702659e-198,"Chir03Ox-b05040.2"
1.89459454550023e-182,0.326538073621847,0.937,0.796,3.3879139662635e-178,"Chir01Ox-b08110.2"
1.41612707668988e-171,0.30888901000762,0.927,0.796,2.53231843853684e-167,"Chir07Ox-b25390.2"
2.50295541628082e-98,0.303915868487781,0.914,0.796,4.47578487539336e-94,"Chir02Ox-b04200.2"
1.5858806561213e-131,0.272989368838723,0.91,0.798,2.83587178927611e-127,"Chir02Ox-b23520.2"
6.99005279099489e-168,0.272837615360243,0.943,0.799,1.24996124008571e-163,"Chir01Ox-b36140.2"
1.5047237132508e-144,0.29462162377647,0.928,0.799,2.69074694403508e-140,"Chir08Ox-b14120.2"
4.65736686893894e-114,0.261854670759264,0.914,0.799,8.32830343503662e-110,"Chir03Ox-b21280.2"
5.03969731810332e-240,0.385357092792949,0.951,0.8,9.01198674423235e-236,"Chir05Ox-b01580.2"
1.27223998398771e-198,0.339018755299261,0.922,0.8,2.27501953936683e-194,"Chir07Ox-b04360.2"
3.01293150705122e-175,0.310735602381476,0.925,0.8,5.38772412090898e-171,"Chir01Ox-b35650.2"
0,0.9345502232675,0.99,0.801,0,"Chir04Ox-b09790.2"
1.44787003682491e-307,0.533138403094409,0.953,0.804,2.5890811998503e-303,"Chir06Ox-b31920.2"
2.0818950003864e-219,0.368732024523656,0.946,0.804,3.72284463969097e-215,"Chir07Ox-b34950.2"
9.19452357296399e-131,0.336888658553625,0.914,0.804,1.64416470531742e-126,"Chir03Ox-b12620.2"
0,0.498683758995058,0.964,0.807,0,"Chir07Ox-b36250.2"
2.37358465944093e-230,0.382255902315664,0.942,0.808,4.24444408801226e-226,"Chir01Ox-b35370.2"
1.04116939645245e-205,0.408506939727744,0.965,0.808,1.86181911473627e-201,"ChirPtOx-b00700.2"
5.60301637391244e-117,0.260580906389667,0.92,0.808,1.00193138798302e-112,"Chir07Ox-b24780.2"
3.37304649594857e-156,0.302453701718131,0.943,0.809,6.03168174405522e-152,"Chir04Ox-b10450.2"
9.63221732105121e-155,0.297389201740982,0.938,0.809,1.72243310135038e-150,"Chir01Ox-b05480.2"
3.37263891332393e-154,0.305464817225601,0.92,0.812,6.03095290480586e-150,"Chir07Ox-b09130.2"
7.29800684610841e-168,0.330758712646444,0.94,0.813,1.30502958422111e-163,"Chir03Ox-b27070.2"
7.4973478399771e-270,0.478880457316765,0.969,0.815,1.3406757407447e-265,"Chir07Ox-b25250.2"
2.17248412485829e-224,0.378207910547652,0.955,0.816,3.88483611207159e-220,"Chir03Ox-b02890.2"
1.25639558261617e-196,0.424656567193949,0.949,0.816,2.24668658083424e-192,"Chir02Ox-b22620.2"
4.2111836971992e-239,0.393968195612106,0.947,0.818,7.53043868733162e-235,"Chir05Ox-b09730.2"
0,0.511940665993306,0.976,0.819,0,"Chir03Ox-b08430.2"
1.23636052388401e-269,0.52426141230846,0.967,0.82,2.21085988880938e-265,"Chir01Ox-b02720.2"
2.98850197044725e-160,0.33569689755427,0.928,0.82,5.34403922355377e-156,"Chir07Ox-b32710.2"
3.14484589961522e-153,0.285547821792315,0.937,0.82,5.62361343769194e-149,"Chir08Ox-b26600.2"
9.60905702155029e-160,0.316162429269305,0.931,0.822,1.71829157659362e-155,"Chir06Ox-b12380.2"
0,0.755470233844898,0.999,0.823,0,"Chir03Ox-b22180.2"
7.77034156269414e-180,0.295506888472343,0.946,0.823,1.38949247824097e-175,"Chir08Ox-b30120.2"
3.86299465519409e-168,0.434452007794553,1,0.823,6.90780704241807e-164,"Chir03Ox-b28560.2"
2.62419874865772e-134,0.292408242453276,0.932,0.823,4.69259220234973e-130,"ChirPtOx-b00250.2"
4.40513144325991e-114,0.254484008541895,0.923,0.823,7.87725604683736e-110,"Chir01Ox-b15770.2"
1.90758007033982e-252,0.420774336844406,0.963,0.824,3.41113468178167e-248,"Chir05Ox-b21640.2"
1.78711990286704e-135,0.290014843362508,0.932,0.824,3.19572781030684e-131,"Chir04Ox-b00420.2"
2.77559458395575e-110,0.250102877284319,0.929,0.825,4.96331823502966e-106,"Chir01Ox-b21120.2"
0,0.737481550819253,0.982,0.826,0,"Chir06Ox-b15430.2"
1.27922831957698e-277,0.426482662560512,0.961,0.826,2.28751608106756e-273,"Chir07Ox-b36680.2"
3.84623322094694e-196,0.384935356260781,0.932,0.826,6.87783424569732e-192,"Chir03Ox-b04090.2"
1.63005181149308e-188,0.34523420252006,0.954,0.826,2.91485864931192e-184,"Chir07Ox-b30450.2"
3.18146322766631e-208,0.351258535615576,0.951,0.827,5.6890925437129e-204,"Chir07Ox-b30240.2"
8.54002298441352e-277,0.434195769902581,0.959,0.828,1.52712691007283e-272,"Chir04Ox-b22230.2"
1.76610348231459e-247,0.450544385199654,0.958,0.828,3.15814624707495e-243,"Chir01Ox-b38470.2"
4.5375441463628e-140,0.288622234274889,0.953,0.829,8.11403644252595e-136,"Chir04Ox-b30400.2"
0,0.637321320998667,0.981,0.83,0,"Chir03Ox-b16980.2"
2.25109782171707e-214,0.391557695942024,0.956,0.83,4.02541312479447e-210,"Chir05Ox-b20880.2"
0,0.498003789655049,0.98,0.831,0,"Chir06Ox-b15230.2"
1.46833133698646e-261,0.431668089838017,0.954,0.831,2.62567009679918e-257,"Chir05Ox-b19100.2"
0,0.518963396995954,0.969,0.832,0,"Chir04Ox-b12470.2"
2.06349688673589e-167,0.33386303737469,0.975,0.832,3.68994513286111e-163,"Chir08Ox-b16110.2"
0,0.527700134619292,0.974,0.833,0,"Chir05Ox-b19560.2"
1.68716347449594e-149,0.306717228663232,0.944,0.833,3.01698572509364e-145,"Chir07Ox-b21780.2"
3.17796076936537e-123,0.268330548892694,0.923,0.833,5.68282944777915e-119,"Chir01Ox-b26880.2"
1.93964949962471e-280,0.449365819475857,0.969,0.834,3.46848123522891e-276,"Chir02Ox-b16700.2"
8.30880653591161e-194,0.352098805671702,0.958,0.834,1.48578078475171e-189,"Chir05Ox-b00100.2"
1.99172828007349e-114,0.251885344749259,0.938,0.834,3.56160851042741e-110,"Chir08Ox-b30490.2"
1.7716560979043e-260,0.561373139795636,0.956,0.835,3.16807543427248e-256,"Chir05Ox-b11960.2"
7.7747219328892e-182,0.32097459905382,0.955,0.835,1.39027577603925e-177,"Chir04Ox-b20720.2"
0,0.510829679298148,0.974,0.836,0,"Chir04Ox-b14080.2"
6.88353135009135e-225,0.393083154526973,0.965,0.836,1.23091307602333e-220,"Chir02Ox-b15610.2"
0,0.524112045649044,0.971,0.838,0,"Chir08Ox-b17220.2"
4.787768864337e-268,0.441522557526955,0.968,0.839,8.56148828320743e-264,"Chir01Ox-b39750.2"
2.20397509474037e-177,0.3295125007271,0.953,0.839,3.94114826441473e-173,"Chir06Ox-b25170.2"
8.61167254582005e-171,0.362696648344331,0.949,0.839,1.53993928464354e-166,"Chir01Ox-b16900.2"
1.38850809747241e-132,0.317141833802224,0.95,0.839,2.48293017990017e-128,"Chir05Ox-b11830.2"
1.06731496281459e-111,0.294655246737653,0.936,0.839,1.90857261650504e-107,"ChirPtOx-b00300.2"
0,0.475628907746981,0.973,0.84,0,"Chir07Ox-b16990.2"
5.48159541460703e-219,0.368174340826113,0.967,0.84,9.80218892040029e-215,"Chir04Ox-b21710.2"
1.26560439658828e-234,0.384325910573377,0.962,0.841,2.26315378197916e-230,"Chir07Ox-b35730.2"
8.67165200318114e-157,0.306299430033861,0.952,0.841,1.55066481120885e-152,"Chir07Ox-b30860.2"
1.67026771959575e-109,0.37688400495868,0.943,0.841,2.98677273618112e-105,"Chir01Ox-b40260.2"
1.34172780263595e-194,0.36270305508699,0.95,0.842,2.39927765667361e-190,"Chir04Ox-b30790.2"
0,0.509964911883319,0.976,0.843,0,"Chir06Ox-b27780.2"
1.1904051424141e-225,0.552298075813698,1,0.843,2.12868247566489e-221,"Chir03Ox-b30110.2"
1.3356205703874e-230,0.396323724002631,0.967,0.844,2.38835670396674e-226,"Chir03Ox-b06300.2"
0,0.570241136479121,0.978,0.845,0,"Chir06Ox-b11600.2"
9.05404791099587e-110,0.261529821269661,0.946,0.845,1.61904484744428e-105,"Chir05Ox-b08040.2"
7.3703221439179e-127,0.265873346350588,0.946,0.846,1.3179610057754e-122,"Chir06Ox-b30350.2"
4.16356766919372e-159,0.271040991589228,0.939,0.847,7.44529170605221e-155,"Chir07Ox-b22960.2"
1.61432005992878e-254,0.506367348640268,0.966,0.848,2.88672713116465e-250,"Chir04Ox-b03370.2"
3.22371730549916e-152,0.250652564137374,0.964,0.848,5.76465128569359e-148,"Chir02Ox-b16710.2"
1.77462821198551e-138,0.329342673689734,0.945,0.848,3.17339016867249e-134,"ChirPtOx-b00310.2"
5.27649231952994e-209,0.379067754791258,0.97,0.849,9.43542356578344e-205,"Chir08Ox-b20530.2"
2.79025025190455e-211,0.393476529399617,0.96,0.85,4.98952550045571e-207,"Chir01Ox-b22440.2"
7.62247270823773e-191,0.353160313406176,0.956,0.85,1.36305056968707e-186,"Chir06Ox-b25830.2"
7.07836004060481e-175,0.339156356657717,0.945,0.851,1.26575234246095e-170,"Chir03Ox-b17740.2"
4.35554681075791e-167,0.321164964416764,0.949,0.851,7.7885888069973e-163,"Chir05Ox-b25740.2"
2.11603268449814e-131,0.285261834115563,0.943,0.851,3.78388964641957e-127,"Chir01Ox-b42680.2"
7.5132725417938e-110,0.253180072235534,0.938,0.851,1.34352339592357e-105,"Chir06Ox-b07220.2"
7.91198987396797e-188,0.356869451286335,0.971,0.852,1.41482202926295e-183,"Chir01Ox-b12710.2"
2.08092671107258e-130,0.274569936782333,0.946,0.852,3.72111314473998e-126,"Chir08Ox-b15720.2"
0,0.617189643124525,0.988,0.854,0,"Chir04Ox-b17520.2"
8.93288374141865e-187,0.339772330264013,0.96,0.854,1.59737827064048e-182,"Chir06Ox-b24740.2"
0,0.577650233058312,0.978,0.855,0,"Chir02Ox-b02680.2"
