"","WT_p_val","WT_avg_log2FC","WT_pct.1","WT_pct.2","WT_p_val_adj","gene_ID"
"Chir03Ox-b04630.2",3.89171624037112e-146,0.255411700694557,0.259,0.084,7.65111412856963e-142,"Chir03Ox-b04630.2"
"Chir01Ox-b12230.2",0,0.963479423993067,0.412,0.085,0,"Chir01Ox-b12230.2"
"Chir03Ox-b25280.2",0,0.709688707335869,0.542,0.085,0,"Chir03Ox-b25280.2"
"Chir03Ox-b08720.2",2.76852480643483e-305,0.95425281750144,0.351,0.085,5.44291976945088e-301,"Chir03Ox-b08720.2"
"Chir07Ox-b29750.2",1.86960339280357e-274,0.942621131395596,0.339,0.085,3.67564027025182e-270,"Chir07Ox-b29750.2"
"Chir05Ox-b16070.2",0,0.574272994026145,0.433,0.086,0,"Chir05Ox-b16070.2"
"Chir02Ox-b11050.2",1.50813776451539e-303,1.09380924131278,0.352,0.086,2.96499884503725e-299,"Chir02Ox-b11050.2"
"Chir04Ox-b17910.2",6.3144632170179e-127,0.25254062471333,0.255,0.086,1.24142346846572e-122,"Chir04Ox-b17910.2"
"Chir03Ox-b10260.2",0,0.725487276905187,0.461,0.087,0,"Chir03Ox-b10260.2"
"Chir05Ox-b14380.2",0,1.08122351874147,0.373,0.087,0,"Chir05Ox-b14380.2"
"Chir07Ox-b30920.2",7.92882801796579e-285,0.39686817664692,0.346,0.087,1.55880758833207e-280,"Chir07Ox-b30920.2"
"Chir01Ox-b02730.2",1.89277272487815e-203,0.369945735449628,0.299,0.087,3.72119117711043e-199,"Chir01Ox-b02730.2"
"Chir03Ox-b20630.2",2.25487074017294e-118,0.316917207987123,0.245,0.087,4.43307587518e-114,"Chir03Ox-b20630.2"
"Chir01Ox-b42400.2",3.08032981381012e-264,0.655104972940554,0.331,0.088,6.0559284139507e-260,"Chir01Ox-b42400.2"
"Chir05Ox-b05920.2",1.10013311818367e-145,0.774195232429973,0.274,0.088,2.16286171034909e-141,"Chir05Ox-b05920.2"
"Chir04Ox-b15060.2",2.00552757418794e-119,0.251262464499698,0.255,0.088,3.94286721085348e-115,"Chir04Ox-b15060.2"
"Chir02Ox-b16200.2",1.4758735852557e-26,0.325613847868219,0.159,0.088,2.90156746861271e-22,"Chir02Ox-b16200.2"
"Chir08Ox-b08390.2",0,0.806686735342191,0.525,0.089,0,"Chir08Ox-b08390.2"
"Chir03Ox-b15220.2",4.99647388175438e-262,0.655298877012417,0.335,0.089,9.82306765152911e-258,"Chir03Ox-b15220.2"
"Chir01Ox-b22640.2",1.4685257609728e-50,0.269218570640242,0.197,0.089,2.88712164607253e-46,"Chir01Ox-b22640.2"
"Chir04Ox-b27400.2",0,0.986288247000032,0.451,0.09,0,"Chir04Ox-b27400.2"
"Chir03Ox-b10550.2",1.30979994032528e-269,0.869583417668943,0.34,0.09,2.5750666826795e-265,"Chir03Ox-b10550.2"
"Chir04Ox-b18290.2",4.74229847519108e-258,0.586616952838729,0.334,0.09,9.32335880222567e-254,"Chir04Ox-b18290.2"
"Chir02Ox-b21700.2",0,0.431537171721774,0.386,0.091,0,"Chir02Ox-b21700.2"
"Chir04Ox-b13820.2",0,1.68395896325124,0.51,0.091,0,"Chir04Ox-b13820.2"
"Chir06Ox-b17160.2",7.8701689355589e-140,1.72650782786118,0.269,0.091,1.54727521273088e-135,"Chir06Ox-b17160.2"
"Chir01Ox-b28790.2",7.51409350289813e-117,0.306230180251566,0.255,0.091,1.47727078266977e-112,"Chir01Ox-b28790.2"
"Chir08Ox-b19340.2",1.3593861744417e-66,0.314310337940186,0.207,0.091,2.67255321895238e-62,"Chir08Ox-b19340.2"
"Chir04Ox-b10130.2",4.39902676396906e-51,0.524627473939552,0.193,0.091,8.64848661796318e-47,"Chir04Ox-b10130.2"
"Chir02Ox-b03090.2",0,0.70031209570573,0.482,0.092,0,"Chir02Ox-b03090.2"
"Chir07Ox-b13550.2",1.75267667165542e-290,0.417765782061365,0.353,0.092,3.44576233647455e-286,"Chir07Ox-b13550.2"
"Chir03Ox-b01260.2",0,1.00509585468698,0.498,0.093,0,"Chir03Ox-b01260.2"
"Chir07Ox-b36890.2",0,1.30118343949071,0.483,0.093,0,"Chir07Ox-b36890.2"
"Chir02Ox-b20220.2",6.3990305106108e-209,0.295669719520979,0.321,0.093,1.25804939838608e-204,"Chir02Ox-b20220.2"
"Chir08Ox-b19050.2",3.14650623954446e-115,0.346986714803947,0.257,0.093,6.1860312669444e-111,"Chir08Ox-b19050.2"
"Chir03Ox-b09170.2",1.20639590581051e-113,0.3118488049064,0.253,0.093,2.37177435082346e-109,"Chir03Ox-b09170.2"
"Chir07Ox-b35820.2",5.26158389273663e-103,0.303805278558396,0.245,0.093,1.03442739331202e-98,"Chir07Ox-b35820.2"
"Chir06Ox-b37330.2",1.07158004563321e-301,0.680842081902041,0.379,0.094,2.10672636971489e-297,"Chir06Ox-b37330.2"
"Chir03Ox-b19780.2",9.23939968972292e-198,0.543360382812057,0.304,0.094,1.81646597899953e-193,"Chir03Ox-b19780.2"
"Chir04Ox-b10020.2",5.13010001339607e-100,0.452411903185166,0.243,0.094,1.00857766263367e-95,"Chir04Ox-b10020.2"
"Chir02Ox-b11420.2",5.10916684862344e-255,0.53731436684341,0.342,0.095,1.00446220243937e-250,"Chir02Ox-b11420.2"
"Chir02Ox-b07490.2",2.0883680637132e-231,0.555755940552314,0.326,0.095,4.10573161326014e-227,"Chir02Ox-b07490.2"
"Chir03Ox-b31880.2",1.13141668214925e-149,0.341348098972001,0.279,0.095,2.22436519710543e-145,"Chir03Ox-b31880.2"
"Chir07Ox-b11520.2",4.08128537047097e-33,0.280199507567917,0.181,0.095,8.02380703834593e-29,"Chir07Ox-b11520.2"
"Chir05Ox-b19510.2",0,1.25000224690183,0.584,0.096,0,"Chir05Ox-b19510.2"
"Chir02Ox-b03290.2",0,2.13778077302079,0.679,0.097,0,"Chir02Ox-b03290.2"
"Chir07Ox-b31330.2",0,0.974713475971268,0.555,0.097,0,"Chir07Ox-b31330.2"
"Chir08Ox-b01810.2",0,0.501748147307776,0.421,0.097,0,"Chir08Ox-b01810.2"
"Chir03Ox-b26170.2",3.85993588032632e-100,0.258783090722854,0.248,0.097,7.58863394072154e-96,"Chir03Ox-b26170.2"
"Chir07Ox-b27340.2",0,0.590209386545012,0.408,0.098,0,"Chir07Ox-b27340.2"
"Chir07Ox-b19800.2",1.17461317233049e-167,0.313840128667176,0.302,0.098,2.30928949680175e-163,"Chir07Ox-b19800.2"
"Chir07Ox-b12250.2",4.85123841918864e-82,0.310675445882491,0.238,0.098,9.53753473212487e-78,"Chir07Ox-b12250.2"
"Chir07Ox-b16740.2",9.31331564567519e-66,0.25661695029703,0.219,0.098,1.83099785593974e-61,"Chir07Ox-b16740.2"
"Chir07Ox-b19220.2",0,0.468360675215483,0.402,0.099,0,"Chir07Ox-b19220.2"
"Chir08Ox-b30510.2",0,0.40811075481828,0.39,0.099,0,"Chir08Ox-b30510.2"
"Chir08Ox-b17960.2",0,0.87432148344309,0.482,0.1,0,"Chir08Ox-b17960.2"
"Chir07Ox-b36080.2",0,0.765954457064082,0.454,0.101,0,"Chir07Ox-b36080.2"
"Chir01Ox-b00700.2",0,1.151999892623,0.491,0.103,0,"Chir01Ox-b00700.2"
"Chir06Ox-b01840.2",0,1.30217549750868,0.575,0.103,0,"Chir06Ox-b01840.2"
"Chir07Ox-b03830.2",0,2.34587713401415,0.699,0.103,0,"Chir07Ox-b03830.2"
"Chir04Ox-b20470.2",0,0.654367125091366,0.459,0.104,0,"Chir04Ox-b20470.2"
"Chir08Ox-b03770.2",0,1.53414522314962,0.563,0.105,0,"Chir08Ox-b03770.2"
"Chir08Ox-b11300.2",0,2.33328555519874,0.536,0.105,0,"Chir08Ox-b11300.2"
"Chir06Ox-b22980.2",0,0.839476854060105,0.455,0.107,0,"Chir06Ox-b22980.2"
"Chir07Ox-b25330.2",0,0.887040219656755,0.597,0.107,0,"Chir07Ox-b25330.2"
"Chir03Ox-b13230.2",0,1.58237116779751,0.516,0.108,0,"Chir03Ox-b13230.2"
"Chir04Ox-b22730.2",0,0.950778562006604,0.598,0.111,0,"Chir04Ox-b22730.2"
"Chir01Ox-b17230.2",0,0.920978919959663,0.554,0.113,0,"Chir01Ox-b17230.2"
"Chir05Ox-b28600.2",0,1.5674011764312,0.635,0.113,0,"Chir05Ox-b28600.2"
"Chir04Ox-b14800.2",0,1.24145069297228,0.69,0.114,0,"Chir04Ox-b14800.2"
"Chir04Ox-b19580.2",0,0.417001975985715,0.451,0.12,0,"Chir04Ox-b19580.2"
"Chir04Ox-b28610.2",0,1.34230205476514,0.596,0.12,0,"Chir04Ox-b28610.2"
"Chir07Ox-b30770.2",0,1.66023517718537,0.685,0.12,0,"Chir07Ox-b30770.2"
"Chir01Ox-b23860.2",0,0.8538654991696,0.557,0.121,0,"Chir01Ox-b23860.2"
"Chir01Ox-b25350.2",0,0.719833961735724,0.506,0.121,0,"Chir01Ox-b25350.2"
"Chir01Ox-b25920.2",0,0.753235108071159,0.502,0.122,0,"Chir01Ox-b25920.2"
"Chir01Ox-b08470.2",0,0.994383759632227,0.516,0.125,0,"Chir01Ox-b08470.2"
"Chir06Ox-b28600.2",0,0.461112751523047,0.447,0.125,0,"Chir06Ox-b28600.2"
"Chir06Ox-b32310.2",0,0.74356934921045,0.503,0.13,0,"Chir06Ox-b32310.2"
"Chir01Ox-b18400.2",0,0.725286863585986,0.53,0.134,0,"Chir01Ox-b18400.2"
"Chir06Ox-b29230.2",0,0.927185384059041,0.459,0.134,0,"Chir06Ox-b29230.2"
"Chir06Ox-b32090.2",0,1.08177065693209,0.47,0.134,0,"Chir06Ox-b32090.2"
"Chir05Ox-b26540.2",0,1.12358029552643,0.609,0.135,0,"Chir05Ox-b26540.2"
"Chir05Ox-b24950.2",0,0.859582128903501,0.581,0.136,0,"Chir05Ox-b24950.2"
"Chir07Ox-b29570.2",0,0.580248140250706,0.457,0.14,0,"Chir07Ox-b29570.2"
"Chir07Ox-b12800.2",0,0.85981527815376,0.492,0.141,0,"Chir07Ox-b12800.2"
"Chir05Ox-b01040.2",0,2.45674530173784,0.75,0.142,0,"Chir05Ox-b01040.2"
"Chir05Ox-b12140.2",0,2.44507346808462,0.524,0.145,0,"Chir05Ox-b12140.2"
"Chir04Ox-b01800.2",0,0.619113928574833,0.459,0.146,0,"Chir04Ox-b01800.2"
"Chir06Ox-b36920.2",0,1.52188690687201,0.572,0.147,0,"Chir06Ox-b36920.2"
"Chir08Ox-b12540.2",0,1.35686186037508,0.571,0.149,0,"Chir08Ox-b12540.2"
"Chir08Ox-b05940.2",0,0.656396658205014,0.494,0.15,0,"Chir08Ox-b05940.2"
"Chir01Ox-b08850.2",4.35443291600628e-300,0.521186913473805,0.461,0.15,8.56081511286834e-296,"Chir01Ox-b08850.2"
"Chir01Ox-b28420.2",2.24911722516371e-287,0.726382046168754,0.472,0.15,4.42176446467186e-283,"Chir01Ox-b28420.2"
"Chir04Ox-b01030.2",0,0.715844686177344,0.525,0.151,0,"Chir04Ox-b01030.2"
"Chir08Ox-b05840.2",0,0.811078147560918,0.587,0.152,0,"Chir08Ox-b05840.2"
"Chir08Ox-b27890.2",0,0.806262800041049,0.648,0.152,0,"Chir08Ox-b27890.2"
"Chir08Ox-b19670.2",0,1.47620212375059,0.596,0.154,0,"Chir08Ox-b19670.2"
"Chir07Ox-b21090.2",0,0.922635320599737,0.544,0.155,0,"Chir07Ox-b21090.2"
"Chir01Ox-b02840.2",0,0.78799355235268,0.532,0.156,0,"Chir01Ox-b02840.2"
"Chir06Ox-b31720.2",0,1.55557435380211,0.727,0.156,0,"Chir06Ox-b31720.2"
"Chir04Ox-b20460.2",0,0.797942466935042,0.6,0.157,0,"Chir04Ox-b20460.2"
"Chir07Ox-b16290.2",0,0.608073094745622,0.487,0.158,0,"Chir07Ox-b16290.2"
"Chir05Ox-b08950.2",0,1.91742211767577,0.671,0.16,0,"Chir05Ox-b08950.2"
"Chir04Ox-b20740.2",1.63977513948835e-300,0.769737252687478,0.471,0.163,3.2237979242341e-296,"Chir04Ox-b20740.2"
"Chir05Ox-b21600.2",0,1.08192531227396,0.585,0.165,0,"Chir05Ox-b21600.2"
"Chir01Ox-b07110.2",0,0.850272680517578,0.668,0.166,0,"Chir01Ox-b07110.2"
"Chir01Ox-b14350.2",1.13940127616722e-288,0.523519222988829,0.471,0.167,2.24006290894476e-284,"Chir01Ox-b14350.2"
"Chir05Ox-b16990.2",0,1.6163015921651,0.649,0.168,0,"Chir05Ox-b16990.2"
"Chir08Ox-b24100.2",0,1.57795944714704,0.762,0.169,0,"Chir08Ox-b24100.2"
"Chir01Ox-b42760.2",1.81658447196097e-304,0.71457940554089,0.478,0.169,3.57140507187528e-300,"Chir01Ox-b42760.2"
"Chir02Ox-b26730.2",0,0.700522299674861,0.568,0.174,0,"Chir02Ox-b26730.2"
"Chir08Ox-b23970.2",0,0.898376559159555,0.539,0.176,0,"Chir08Ox-b23970.2"
"Chir07Ox-b30490.2",0,0.669820177742595,0.542,0.18,0,"Chir07Ox-b30490.2"
"Chir01Ox-b35080.2",0,0.765035375428604,0.608,0.181,0,"Chir01Ox-b35080.2"
"Chir04Ox-b18150.2",0,1.03213694550078,0.577,0.182,0,"Chir04Ox-b18150.2"
"Chir01Ox-b09850.2",0,0.865857419292286,0.58,0.184,0,"Chir01Ox-b09850.2"
"Chir05Ox-b13270.2",0,2.05386963032687,0.862,0.184,0,"Chir05Ox-b13270.2"
"Chir03Ox-b06930.2",0,1.18211344215551,0.722,0.186,0,"Chir03Ox-b06930.2"
"Chir06Ox-b31830.2",0,1.1889477944437,0.676,0.186,0,"Chir06Ox-b31830.2"
"Chir01Ox-b41960.2",0,0.557940587003559,0.523,0.188,0,"Chir01Ox-b41960.2"
"Chir04Ox-b19690.2",0,2.136718138158,0.777,0.188,0,"Chir04Ox-b19690.2"
"Chir07Ox-b19700.2",2.8611554314769e-275,0.574072073633391,0.491,0.188,5.62503157828359e-271,"Chir07Ox-b19700.2"
"Chir01Ox-b00780.2",0,1.92524946767159,0.699,0.191,0,"Chir01Ox-b00780.2"
"Chir02Ox-b25330.2",0,0.789458523295575,0.639,0.197,0,"Chir02Ox-b25330.2"
"Chir05Ox-b14370.2",0,0.79789336123944,0.594,0.198,0,"Chir05Ox-b14370.2"
"Chir07Ox-b26120.2",0,0.779395450262132,0.595,0.2,0,"Chir07Ox-b26120.2"
"Chir07Ox-b21040.2",1.12293501238023e-287,0.512566512328055,0.516,0.2,2.20769023433953e-283,"Chir07Ox-b21040.2"
"Chir05Ox-b11430.2",0,0.661595428269769,0.628,0.202,0,"Chir05Ox-b11430.2"
"Chir05Ox-b03960.2",1.94547040716703e-307,0.634394507193393,0.525,0.205,3.82479482049039e-303,"Chir05Ox-b03960.2"
"Chir01Ox-b21210.2",0,0.769092213597603,0.582,0.208,0,"Chir01Ox-b21210.2"
"Chir01Ox-b33880.2",3.77129841911285e-298,0.648447684788528,0.57,0.209,7.41437269197586e-294,"Chir01Ox-b33880.2"
"Chir07Ox-b13820.2",0,0.98834900871964,0.608,0.21,0,"Chir07Ox-b13820.2"
"Chir07Ox-b25950.2",0,1.3173642295552,0.677,0.212,0,"Chir07Ox-b25950.2"
"Chir03Ox-b23340.2",0,2.69528693650442,0.881,0.214,0,"Chir03Ox-b23340.2"
"Chir05Ox-b00670.2",0,0.770293132310488,0.631,0.214,0,"Chir05Ox-b00670.2"
"Chir03Ox-b12600.2",0,0.737057760510085,0.621,0.215,0,"Chir03Ox-b12600.2"
"Chir02Ox-b22750.2",1.21851155321378e-269,0.567701309527432,0.532,0.217,2.39559371361829e-265,"Chir02Ox-b22750.2"
"Chir01Ox-b15640.2",6.58986333844449e-268,0.468218886228623,0.539,0.218,1.29556713233819e-263,"Chir01Ox-b15640.2"
"Chir01Ox-b28540.2",4.46145420282588e-283,0.553534367061264,0.541,0.219,8.77121896275568e-279,"Chir01Ox-b28540.2"
"Chir07Ox-b23130.2",0,0.89679162934397,0.67,0.224,0,"Chir07Ox-b23130.2"
"Chir06Ox-b04360.2",0,1.45445139563014,0.643,0.227,0,"Chir06Ox-b04360.2"
"Chir08Ox-b25720.2",0,0.964603953157334,0.701,0.23,0,"Chir08Ox-b25720.2"
"Chir07Ox-b22290.2",0,2.62981805207945,0.623,0.233,0,"Chir07Ox-b22290.2"
"Chir08Ox-b23900.2",0,0.853874007967292,0.651,0.233,0,"Chir08Ox-b23900.2"
"Chir01Ox-b25980.2",0,0.644017785750553,0.608,0.236,0,"Chir01Ox-b25980.2"
"Chir06Ox-b13680.2",2.47346387533216e-274,0.612928742938226,0.563,0.236,4.86282997890303e-270,"Chir06Ox-b13680.2"
"Chir06Ox-b29900.2",0,1.63357372156836,0.608,0.237,0,"Chir06Ox-b29900.2"
"Chir08Ox-b11800.2",0,1.73913747815098,0.693,0.238,0,"Chir08Ox-b11800.2"
"Chir06Ox-b15200.2",0,1.0548079862628,0.657,0.239,0,"Chir06Ox-b15200.2"
"Chir06Ox-b28040.2",0,0.956033299841427,0.644,0.239,0,"Chir06Ox-b28040.2"
"Chir08Ox-b01640.2",0,0.923755530971179,0.655,0.239,0,"Chir08Ox-b01640.2"
"Chir06Ox-b23520.2",0,1.06013955760624,0.692,0.242,0,"Chir06Ox-b23520.2"
"Chir08Ox-b21360.2",0,0.734704455211837,0.619,0.242,0,"Chir08Ox-b21360.2"
"Chir06Ox-b21460.2",8.71351312194781e-265,0.55188523117018,0.575,0.242,1.71307667977494e-260,"Chir06Ox-b21460.2"
"Chir03Ox-b35360.2",0,1.41846735347065,0.788,0.243,0,"Chir03Ox-b35360.2"
"Chir08Ox-b00460.2",0,0.783980271228707,0.641,0.244,0,"Chir08Ox-b00460.2"
"Chir01Ox-b00750.2",0,0.942528405510863,0.72,0.245,0,"Chir01Ox-b00750.2"
"Chir03Ox-b10590.2",0,1.46234607782575,0.63,0.245,0,"Chir03Ox-b10590.2"
"Chir04Ox-b16990.2",0,2.2821799921259,0.726,0.245,0,"Chir04Ox-b16990.2"
"Chir08Ox-b19890.2",5.52416055764004e-275,0.606834690175032,0.578,0.249,1.08604996563203e-270,"Chir08Ox-b19890.2"
"Chir01Ox-b06410.2",0,1.50048329759507,0.856,0.253,0,"Chir01Ox-b06410.2"
"Chir04Ox-b02860.2",0,1.43608975762362,0.772,0.254,0,"Chir04Ox-b02860.2"
"Chir05Ox-b28880.2",0,1.09044276152576,0.711,0.254,0,"Chir05Ox-b28880.2"
"Chir01Ox-b26640.2",1.3596287477136e-300,0.650619755051222,0.589,0.254,2.67303011800493e-296,"Chir01Ox-b26640.2"
"Chir06Ox-b37580.2",0,1.27616586953553,0.72,0.256,0,"Chir06Ox-b37580.2"
"Chir05Ox-b08050.2",3.56375616479901e-250,1.16950100208845,0.568,0.256,7.00634461999485e-246,"Chir05Ox-b08050.2"
"Chir01Ox-b36920.2",0,1.36083214042782,0.64,0.257,0,"Chir01Ox-b36920.2"
"Chir07Ox-b16080.2",0,1.64864728505527,0.816,0.258,0,"Chir07Ox-b16080.2"
"Chir06Ox-b04770.2",0,0.836363806694457,0.625,0.259,0,"Chir06Ox-b04770.2"
"Chir01Ox-b15520.2",0,1.57131122111484,0.741,0.26,0,"Chir01Ox-b15520.2"
"Chir05Ox-b21180.2",0,1.28067752213053,0.673,0.26,0,"Chir05Ox-b21180.2"
"Chir05Ox-b17920.2",0,0.706105364714926,0.615,0.262,0,"Chir05Ox-b17920.2"
"Chir08Ox-b23210.2",0,0.621419023629557,0.601,0.262,0,"Chir08Ox-b23210.2"
"Chir06Ox-b15240.2",0,0.665738646335773,0.666,0.266,0,"Chir06Ox-b15240.2"
"Chir06Ox-b01180.2",0,1.13924462459817,0.693,0.267,0,"Chir06Ox-b01180.2"
"Chir01Ox-b01910.2",1.15608505256514e-293,0.654366566173297,0.589,0.271,2.27286321334307e-289,"Chir01Ox-b01910.2"
"Chir01Ox-b06640.2",0,0.762997499643235,0.673,0.272,0,"Chir01Ox-b06640.2"
"Chir03Ox-b30350.2",0,1.02867627406549,0.713,0.272,0,"Chir03Ox-b30350.2"
"Chir03Ox-b00430.2",0,2.10318497299723,0.883,0.273,0,"Chir03Ox-b00430.2"
"Chir06Ox-b31660.2",0,0.741760434410343,0.651,0.275,0,"Chir06Ox-b31660.2"
"Chir08Ox-b24070.2",0,0.876723786195439,0.683,0.276,0,"Chir08Ox-b24070.2"
"Chir03Ox-b27520.2",2.13640349951667e-269,0.585171038614858,0.595,0.276,4.20016928004978e-265,"Chir03Ox-b27520.2"
"Chir05Ox-b19680.2",0,1.12480119664734,0.653,0.28,0,"Chir05Ox-b19680.2"
"Chir07Ox-b24640.2",0,1.5052360856698,0.881,0.281,0,"Chir07Ox-b24640.2"
"Chir06Ox-b23260.2",0,1.18171004364602,0.748,0.282,0,"Chir06Ox-b23260.2"
"Chir06Ox-b31500.2",0,3.05311225044629,0.882,0.284,0,"Chir06Ox-b31500.2"
"Chir06Ox-b23410.2",0,1.87136824444408,0.712,0.285,0,"Chir06Ox-b23410.2"
"Chir03Ox-b25200.2",3.07035204213116e-289,1.47163292369912,0.6,0.285,6.03631211482985e-285,"Chir03Ox-b25200.2"
"Chir01Ox-b22690.2",0,0.73912913552067,0.673,0.286,0,"Chir01Ox-b22690.2"
"Chir03Ox-b10600.2",0,0.921748948532431,0.64,0.286,0,"Chir03Ox-b10600.2"
"Chir05Ox-b17810.2",0,0.885303466301914,0.638,0.288,0,"Chir05Ox-b17810.2"
"Chir07Ox-b27660.2",0,0.824693700075198,0.658,0.288,0,"Chir07Ox-b27660.2"
"Chir06Ox-b22050.2",0,0.726937551594486,0.627,0.291,0,"Chir06Ox-b22050.2"
"Chir02Ox-b27560.2",0,1.20884680663728,0.633,0.292,0,"Chir02Ox-b27560.2"
"Chir06Ox-b17410.2",4.40154538357678e-263,0.618555166487721,0.598,0.292,8.65343822411194e-259,"Chir06Ox-b17410.2"
"Chir05Ox-b29160.2",0,0.695409490045419,0.633,0.295,0,"Chir05Ox-b29160.2"
"Chir06Ox-b34920.2",0,0.784431972501178,0.719,0.296,0,"Chir06Ox-b34920.2"
"Chir02Ox-b17060.2",0,1.39652152698485,0.806,0.298,0,"Chir02Ox-b17060.2"
"Chir02Ox-b11490.2",0,1.19211462758223,0.752,0.3,0,"Chir02Ox-b11490.2"
"Chir04Ox-b00110.2",0,0.855775423731342,0.679,0.3,0,"Chir04Ox-b00110.2"
"Chir02Ox-b17350.2",3.53077758590811e-288,0.997648598604943,0.612,0.301,6.94150873389535e-284,"Chir02Ox-b17350.2"
"Chir02Ox-b06850.2",7.24950977438641e-220,0.895555244725423,0.619,0.301,1.42525362164437e-215,"Chir02Ox-b06850.2"
"Chir01Ox-b15720.2",0,2.46172866811643,0.728,0.304,0,"Chir01Ox-b15720.2"
"Chir03Ox-b00440.2",0,0.985213145156627,0.746,0.304,0,"Chir03Ox-b00440.2"
"Chir01Ox-b04820.2",8.49993687213426e-232,0.825952893843096,0.642,0.308,1.6710875890616e-227,"Chir01Ox-b04820.2"
"Chir02Ox-b27570.2",0,1.35709463928222,0.699,0.31,0,"Chir02Ox-b27570.2"
"Chir07Ox-b23140.2",0,0.861838020237731,0.654,0.31,0,"Chir07Ox-b23140.2"
"Chir04Ox-b11070.2",0,1.29342336468916,0.759,0.318,0,"Chir04Ox-b11070.2"
"Chir01Ox-b39410.2",0,1.00113266341411,0.719,0.32,0,"Chir01Ox-b39410.2"
"Chir05Ox-b28390.2",0,1.23636261033178,0.812,0.32,0,"Chir05Ox-b28390.2"
"Chir06Ox-b20660.2",3.75036611599547e-287,0.610204294184879,0.638,0.321,7.3732197840471e-283,"Chir06Ox-b20660.2"
"Chir05Ox-b16340.2",0,1.70694837521519,0.766,0.322,0,"Chir05Ox-b16340.2"
"Chir02Ox-b13630.2",0,1.45903475973731,0.703,0.323,0,"Chir02Ox-b13630.2"
"Chir05Ox-b19030.2",0,0.742815102425806,0.709,0.323,0,"Chir05Ox-b19030.2"
"Chir06Ox-b18970.2",7.6345012920022e-269,0.84164658425051,0.631,0.324,1.50094295400763e-264,"Chir06Ox-b18970.2"
"Chir07Ox-b16090.2",0,0.819213880347111,0.727,0.325,0,"Chir07Ox-b16090.2"
"Chir06Ox-b35950.2",0,1.08038228094125,0.757,0.328,0,"Chir06Ox-b35950.2"
"Chir08Ox-b20840.2",2.0411940201037e-307,0.70983822070396,0.659,0.328,4.01298744352388e-303,"Chir08Ox-b20840.2"
"Chir03Ox-b18700.2",9.10952033793235e-250,0.880762585841551,0.639,0.328,1.7909316984375e-245,"Chir03Ox-b18700.2"
"Chir07Ox-b35100.2",0,1.27948208190463,0.843,0.329,0,"Chir07Ox-b35100.2"
"Chir07Ox-b33930.2",9.34883900325047e-296,1.08844017247029,0.73,0.329,1.83798174803904e-291,"Chir07Ox-b33930.2"
"Chir05Ox-b04030.2",5.82234456871907e-299,1.57481960583454,0.67,0.33,1.14467294221017e-294,"Chir05Ox-b04030.2"
"Chir03Ox-b02780.2",5.43184143035695e-293,0.688481591864216,0.657,0.331,1.06790002520818e-288,"Chir03Ox-b02780.2"
"Chir02Ox-b22160.2",0,1.14959857985236,0.707,0.334,0,"Chir02Ox-b22160.2"
"Chir03Ox-b10210.2",0,1.00274906540811,0.692,0.335,0,"Chir03Ox-b10210.2"
"Chir04Ox-b14050.2",0,2.18135339403976,0.922,0.335,0,"Chir04Ox-b14050.2"
"Chir06Ox-b18770.2",0,1.91354679928672,0.859,0.336,0,"Chir06Ox-b18770.2"
"Chir04Ox-b06470.2",2.68336184505275e-258,0.628818720121392,0.637,0.337,5.2754893873737e-254,"Chir04Ox-b06470.2"
"Chir04Ox-b13730.2",1.27024627812279e-184,0.573902166844041,0.65,0.337,2.49730418278941e-180,"Chir04Ox-b13730.2"
"Chir01Ox-b43850.2",0,1.28361277981072,0.754,0.34,0,"Chir01Ox-b43850.2"
"Chir01Ox-b15210.2",0,0.981592254666124,0.708,0.341,0,"Chir01Ox-b15210.2"
"Chir01Ox-b32800.2",0,0.834041838598971,0.67,0.341,0,"Chir01Ox-b32800.2"
"Chir04Ox-b29690.2",0,0.939188223582966,0.697,0.342,0,"Chir04Ox-b29690.2"
"Chir06Ox-b20090.2",1.10515698079141e-284,0.634056261615697,0.671,0.344,2.17273862423591e-280,"Chir06Ox-b20090.2"
"Chir02Ox-b01620.2",0,1.34487468107702,0.829,0.346,0,"Chir02Ox-b01620.2"
"Chir07Ox-b27240.2",0,1.02145526590879,0.809,0.346,0,"Chir07Ox-b27240.2"
"Chir01Ox-b40530.2",0,0.90563824263745,0.767,0.347,0,"Chir01Ox-b40530.2"
"Chir01Ox-b42830.2",0,1.42761674537268,0.812,0.351,0,"Chir01Ox-b42830.2"
"Chir06Ox-b14190.2",0,1.50386887876528,0.761,0.351,0,"Chir06Ox-b14190.2"
"Chir07Ox-b20410.2",0,0.982916367478678,0.753,0.352,0,"Chir07Ox-b20410.2"
"Chir07Ox-b25470.2",5.29086211195225e-267,0.580718803786695,0.664,0.352,1.04018349120981e-262,"Chir07Ox-b25470.2"
"Chir03Ox-b17760.2",0,0.931337210908314,0.685,0.354,0,"Chir03Ox-b17760.2"
"Chir06Ox-b31630.2",0,1.31830065349798,0.795,0.354,0,"Chir06Ox-b31630.2"
"Chir03Ox-b20520.2",0,1.15391151399517,0.816,0.355,0,"Chir03Ox-b20520.2"
"Chir04Ox-b03670.2",0,0.918569615034923,0.715,0.355,0,"Chir04Ox-b03670.2"
"Chir04Ox-b15770.2",0,0.687816722643451,0.706,0.356,0,"Chir04Ox-b15770.2"
"Chir06Ox-b37750.2",8.96357266132787e-290,0.862424656535413,0.657,0.356,1.76223838521706e-285,"Chir06Ox-b37750.2"
