"","WT_p_val","WT_avg_log2FC","WT_pct.1","WT_pct.2","WT_p_val_adj","gene_ID"
"Chir06Ox-b15830.2",0,2.04392117500801,0.862,0.12,0,"Chir06Ox-b15830.2"
"Chir04Ox-b28870.2",0,0.496330890506997,0.521,0.121,0,"Chir04Ox-b28870.2"
"Chir03Ox-b25510.2",0,0.499914511292582,0.516,0.122,0,"Chir03Ox-b25510.2"
"Chir03Ox-b10500.2",0,1.04563354182379,0.763,0.123,0,"Chir03Ox-b10500.2"
"Chir02Ox-b00120.2",0,1.86507741748427,0.872,0.124,0,"Chir02Ox-b00120.2"
"Chir01Ox-b17280.2",0,1.88369317103602,0.885,0.126,0,"Chir01Ox-b17280.2"
"Chir03Ox-b15700.2",0,2.41168834546545,0.504,0.129,0,"Chir03Ox-b15700.2"
"Chir01Ox-b24010.2",0,1.09772333414282,0.646,0.13,0,"Chir01Ox-b24010.2"
"Chir03Ox-b20320.2",0,2.94908415445238,0.849,0.13,0,"Chir03Ox-b20320.2"
"Chir02Ox-b04740.2",0,0.817582481596622,0.44,0.131,0,"Chir02Ox-b04740.2"
"Chir04Ox-b08700.2",0,3.05626447810945,0.924,0.131,0,"Chir04Ox-b08700.2"
"Chir04Ox-b18250.2",0,0.638883287106549,0.49,0.131,0,"Chir04Ox-b18250.2"
"Chir04Ox-b23920.2",0,0.67444370292485,0.601,0.131,0,"Chir04Ox-b23920.2"
"Chir07Ox-b37050.2",0,0.434591216421979,0.452,0.131,0,"Chir07Ox-b37050.2"
"Chir07Ox-b36360.2",0,2.4159909660505,0.912,0.132,0,"Chir07Ox-b36360.2"
"Chir08Ox-b25940.2",0,0.643918685511658,0.595,0.132,0,"Chir08Ox-b25940.2"
"Chir08Ox-b28630.2",0,0.931244302416514,0.579,0.132,0,"Chir08Ox-b28630.2"
"Chir04Ox-b04250.2",0,2.60327960745774,0.942,0.134,0,"Chir04Ox-b04250.2"
"Chir07Ox-b33330.2",0,0.972764957288675,0.748,0.137,0,"Chir07Ox-b33330.2"
"Chir06Ox-b02610.2",0,2.31560987973246,0.942,0.139,0,"Chir06Ox-b02610.2"
"Chir07Ox-b27850.2",0,0.643615892457448,0.588,0.139,0,"Chir07Ox-b27850.2"
"Chir07Ox-b19260.2",0,0.787598490811222,0.695,0.141,0,"Chir07Ox-b19260.2"
"Chir01Ox-b15360.2",0,0.793261853655547,0.628,0.143,0,"Chir01Ox-b15360.2"
"Chir01Ox-b28220.2",0,3.30800165084625,0.949,0.144,0,"Chir01Ox-b28220.2"
"Chir01Ox-b14090.2",0,1.08767060189713,0.618,0.146,0,"Chir01Ox-b14090.2"
"Chir04Ox-b30180.2",0,2.73188924194322,0.942,0.146,0,"Chir04Ox-b30180.2"
"Chir06Ox-b05390.2",0,0.865156078644492,0.562,0.146,0,"Chir06Ox-b05390.2"
"Chir01Ox-b33890.2",0,0.460982287084111,0.486,0.147,0,"Chir01Ox-b33890.2"
"Chir02Ox-b01440.2",0,0.382147652729202,0.464,0.147,0,"Chir02Ox-b01440.2"
"Chir06Ox-b05540.2",0,1.54269108664709,0.873,0.147,0,"Chir06Ox-b05540.2"
"Chir01Ox-b06510.2",0,1.16903846378015,0.652,0.148,0,"Chir01Ox-b06510.2"
"Chir06Ox-b34390.2",0,1.78069545035257,0.855,0.148,0,"Chir06Ox-b34390.2"
"Chir04Ox-b24280.2",0,1.07487943582653,0.618,0.151,0,"Chir04Ox-b24280.2"
"Chir06Ox-b14320.2",0,0.582940022830931,0.511,0.153,0,"Chir06Ox-b14320.2"
"Chir03Ox-b13780.2",0,1.0589722183995,0.764,0.154,0,"Chir03Ox-b13780.2"
"Chir05Ox-b17300.2",0,0.696602635152503,0.536,0.158,0,"Chir05Ox-b17300.2"
"Chir01Ox-b24700.2",0,0.407833557128389,0.464,0.159,0,"Chir01Ox-b24700.2"
"Chir03Ox-b35230.2",0,0.963775700929864,0.614,0.161,0,"Chir03Ox-b35230.2"
"Chir08Ox-b00530.2",0,0.879760455200606,0.725,0.162,0,"Chir08Ox-b00530.2"
"Chir08Ox-b22020.2",0,1.48905906658941,0.81,0.164,0,"Chir08Ox-b22020.2"
"Chir01Ox-b08040.2",0,0.716328682440057,0.596,0.166,0,"Chir01Ox-b08040.2"
"Chir01Ox-b11160.2",0,0.585090877116354,0.566,0.166,0,"Chir01Ox-b11160.2"
"Chir07Ox-b29110.2",0,0.414007536311524,0.48,0.166,0,"Chir07Ox-b29110.2"
"Chir01Ox-b26660.2",0,2.40280655617828,0.947,0.167,0,"Chir01Ox-b26660.2"
"Chir03Ox-b00230.2",0,1.10309554210292,0.786,0.167,0,"Chir03Ox-b00230.2"
"Chir01Ox-b14480.2",0,0.907225405237917,0.696,0.169,0,"Chir01Ox-b14480.2"
"Chir02Ox-b19670.2",0,1.39742830095235,0.818,0.169,0,"Chir02Ox-b19670.2"
"Chir02Ox-b18930.2",0,2.58842224651635,0.703,0.17,0,"Chir02Ox-b18930.2"
"Chir02Ox-b26330.2",0,0.768081063659951,0.503,0.172,0,"Chir02Ox-b26330.2"
"Chir05Ox-b17820.2",0,0.516658624800245,0.554,0.172,0,"Chir05Ox-b17820.2"
"Chir08Ox-b27680.2",0,0.801546509868268,0.647,0.174,0,"Chir08Ox-b27680.2"
"Chir03Ox-b25430.2",0,0.956376404344193,0.633,0.175,0,"Chir03Ox-b25430.2"
"Chir05Ox-b22640.2",0,1.34315986435167,0.791,0.175,0,"Chir05Ox-b22640.2"
"Chir01Ox-b25660.2",0,1.07296333346151,0.536,0.18,0,"Chir01Ox-b25660.2"
"Chir07Ox-b11960.2",0,1.28842280857005,0.792,0.187,0,"Chir07Ox-b11960.2"
"Chir07Ox-b26230.2",0,2.93964458583965,0.733,0.187,0,"Chir07Ox-b26230.2"
"Chir04Ox-b01480.2",0,1.17416888563696,0.602,0.189,0,"Chir04Ox-b01480.2"
"Chir04Ox-b14650.2",0,0.847423956678629,0.718,0.189,0,"Chir04Ox-b14650.2"
"Chir08Ox-b13370.2",0,1.34627833837088,0.832,0.191,0,"Chir08Ox-b13370.2"
"Chir02Ox-b21730.2",0,0.724689860456819,0.55,0.192,0,"Chir02Ox-b21730.2"
"Chir07Ox-b26220.2",0,3.35667115619591,0.907,0.192,0,"Chir07Ox-b26220.2"
"Chir01Ox-b22080.2",0,0.732548908770769,0.64,0.196,0,"Chir01Ox-b22080.2"
"Chir04Ox-b18080.2",0,0.655448184682342,0.644,0.196,0,"Chir04Ox-b18080.2"
"Chir01Ox-b00620.2",0,0.876874637464171,0.712,0.197,0,"Chir01Ox-b00620.2"
"Chir02Ox-b25270.2",0,0.686725853930929,0.647,0.199,0,"Chir02Ox-b25270.2"
"Chir04Ox-b30590.2",0,1.91843284391259,0.904,0.199,0,"Chir04Ox-b30590.2"
"Chir01Ox-b36180.2",0,4.26925565313508,0.922,0.2,0,"Chir01Ox-b36180.2"
"Chir03Ox-b23990.2",0,0.568895850307625,0.56,0.2,0,"Chir03Ox-b23990.2"
"Chir05Ox-b12120.2",0,0.969057637885453,0.677,0.201,0,"Chir05Ox-b12120.2"
"Chir01Ox-b21490.2",0,0.435961869265147,0.502,0.202,0,"Chir01Ox-b21490.2"
"Chir07Ox-b04470.2",0,0.878098195225038,0.748,0.203,0,"Chir07Ox-b04470.2"
"Chir05Ox-b13730.2",0,1.6113076171832,0.848,0.208,0,"Chir05Ox-b13730.2"
"Chir01Ox-b41920.2",0,1.70999930605527,0.731,0.21,0,"Chir01Ox-b41920.2"
"Chir01Ox-b14950.2",0,1.11831480622792,0.799,0.212,0,"Chir01Ox-b14950.2"
"Chir01Ox-b12240.2",0,0.419638176997729,0.516,0.215,0,"Chir01Ox-b12240.2"
"Chir06Ox-b16810.2",0,0.701459575552343,0.658,0.216,0,"Chir06Ox-b16810.2"
"Chir01Ox-b13420.2",0,1.37357139328801,0.766,0.218,0,"Chir01Ox-b13420.2"
"Chir05Ox-b28860.2",0,0.528167026773316,0.545,0.219,0,"Chir05Ox-b28860.2"
"Chir03Ox-b18740.2",0,0.474140081599298,0.537,0.221,0,"Chir03Ox-b18740.2"
"Chir05Ox-b04290.2",0,0.555146478767425,0.572,0.222,0,"Chir05Ox-b04290.2"
"Chir04Ox-b25580.2",0,3.24461890214348,0.953,0.223,0,"Chir04Ox-b25580.2"
"Chir06Ox-b33690.2",0,0.577374542163398,0.567,0.225,0,"Chir06Ox-b33690.2"
"Chir03Ox-b23070.2",0,0.79522419280911,0.608,0.226,0,"Chir03Ox-b23070.2"
"Chir08Ox-b10690.2",0,0.494051802986626,0.576,0.237,0,"Chir08Ox-b10690.2"
"Chir01Ox-b23680.2",0,4.19301749549455,0.934,0.238,0,"Chir01Ox-b23680.2"
"Chir04Ox-b04650.2",0,0.780091463495853,0.698,0.238,0,"Chir04Ox-b04650.2"
"Chir07Ox-b19250.2",0,0.591187300576582,0.609,0.238,0,"Chir07Ox-b19250.2"
"Chir07Ox-b05320.2",0,0.599428806130773,0.636,0.25,0,"Chir07Ox-b05320.2"
"Chir02Ox-b06850.2",0,1.0946657267416,0.674,0.253,0,"Chir02Ox-b06850.2"
"Chir07Ox-b33930.2",0,2.19721939721807,0.868,0.256,0,"Chir07Ox-b33930.2"
"Chir02Ox-b25560.2",0,0.696205280782742,0.658,0.257,0,"Chir02Ox-b25560.2"
"Chir02Ox-b18170.2",0,1.71338865013912,0.885,0.258,0,"Chir02Ox-b18170.2"
"Chir01Ox-b33620.2",0,0.681867873057141,0.567,0.26,0,"Chir01Ox-b33620.2"
"Chir01Ox-b10080.2",0,1.95438028459497,0.867,0.261,0,"Chir01Ox-b10080.2"
"Chir02Ox-b08430.2",0,3.37527227509031,0.946,0.261,0,"Chir02Ox-b08430.2"
"Chir08Ox-b29460.2",0,0.951064329642324,0.801,0.266,0,"Chir08Ox-b29460.2"
"Chir01Ox-b43080.2",0,2.53196609708234,0.761,0.27,0,"Chir01Ox-b43080.2"
"Chir01Ox-b25320.2",0,1.16013012165863,0.683,0.271,0,"Chir01Ox-b25320.2"
"Chir04Ox-b13730.2",0,1.52710931217342,0.804,0.271,0,"Chir04Ox-b13730.2"
"Chir05Ox-b21070.2",0,0.68519541465232,0.724,0.272,0,"Chir05Ox-b21070.2"
"Chir07Ox-b30520.2",0,0.826420611923089,0.736,0.272,0,"Chir07Ox-b30520.2"
"Chir05Ox-b26960.2",0,0.668132698394743,0.619,0.285,0,"Chir05Ox-b26960.2"
"Chir03Ox-b05520.2",0,1.08820543965305,0.802,0.286,0,"Chir03Ox-b05520.2"
"Chir04Ox-b11410.2",0,0.471903405023987,0.593,0.287,0,"Chir04Ox-b11410.2"
"Chir08Ox-b14560.2",0,0.776755304229639,0.665,0.289,0,"Chir08Ox-b14560.2"
"Chir02Ox-b03800.2",0,0.495209950699486,0.623,0.291,0,"Chir02Ox-b03800.2"
"Chir05Ox-b14200.2",0,0.793218076620251,0.689,0.294,0,"Chir05Ox-b14200.2"
"Chir04Ox-b29110.2",0,0.696737128052868,0.709,0.3,0,"Chir04Ox-b29110.2"
"Chir06Ox-b17060.2",0,0.878815881023357,0.762,0.306,0,"Chir06Ox-b17060.2"
"Chir01Ox-b43850.2",0,0.769603817458723,0.665,0.307,0,"Chir01Ox-b43850.2"
"Chir04Ox-b12910.2",0,0.801587964883083,0.717,0.328,0,"Chir04Ox-b12910.2"
"Chir01Ox-b17210.2",0,0.728168925070701,0.749,0.33,0,"Chir01Ox-b17210.2"
"Chir04Ox-b13260.2",0,0.715114288167152,0.683,0.338,0,"Chir04Ox-b13260.2"
"Chir08Ox-b03810.2",0,0.659711512072797,0.706,0.344,0,"Chir08Ox-b03810.2"
"Chir03Ox-b18320.2",0,0.821155998905881,0.753,0.348,0,"Chir03Ox-b18320.2"
"Chir04Ox-b07840.2",0,0.776518431042818,0.757,0.349,0,"Chir04Ox-b07840.2"
"Chir01Ox-b43100.2",0,1.2271496151649,0.85,0.352,0,"Chir01Ox-b43100.2"
"Chir02Ox-b20480.2",0,1.21320173560091,0.823,0.367,0,"Chir02Ox-b20480.2"
"Chir07Ox-b18200.2",0,0.980164604647619,0.775,0.37,0,"Chir07Ox-b18200.2"
"Chir06Ox-b18310.2",0,1.41961871433017,0.842,0.375,0,"Chir06Ox-b18310.2"
"Chir03Ox-b16580.2",0,0.858882656818978,0.8,0.381,0,"Chir03Ox-b16580.2"
"Chir04Ox-b01380.2",0,0.809066068891711,0.783,0.384,0,"Chir04Ox-b01380.2"
"Chir02Ox-b23220.2",0,1.39425708676358,0.93,0.411,0,"Chir02Ox-b23220.2"
"Chir04Ox-b12610.2",0,1.03307025336393,0.8,0.42,0,"Chir04Ox-b12610.2"
"Chir01Ox-b32170.2",0,0.652766243088957,0.745,0.422,0,"Chir01Ox-b32170.2"
"Chir03Ox-b01220.2",0,1.32973558613927,0.885,0.428,0,"Chir03Ox-b01220.2"
"Chir06Ox-b07690.2",0,0.489514764444822,0.75,0.432,0,"Chir06Ox-b07690.2"
"Chir03Ox-b24800.2",0,1.07867608401879,0.806,0.448,0,"Chir03Ox-b24800.2"
"Chir04Ox-b21040.2",0,4.1956777245624,0.968,0.449,0,"Chir04Ox-b21040.2"
"Chir07Ox-b25050.2",0,0.909511951590881,0.833,0.452,0,"Chir07Ox-b25050.2"
"Chir04Ox-b12230.2",0,0.544711848819167,0.761,0.454,0,"Chir04Ox-b12230.2"
"Chir07Ox-b35870.2",0,0.832054752141079,0.826,0.463,0,"Chir07Ox-b35870.2"
"Chir06Ox-b15180.2",0,1.10780067324734,0.82,0.481,0,"Chir06Ox-b15180.2"
"Chir06Ox-b28790.2",0,1.18862464086171,0.837,0.483,0,"Chir06Ox-b28790.2"
"Chir04Ox-b17280.2",0,0.525906866107293,0.813,0.493,0,"Chir04Ox-b17280.2"
"Chir07Ox-b30380.2",0,1.06462268505416,0.872,0.497,0,"Chir07Ox-b30380.2"
"Chir01Ox-b18250.2",0,0.718549853147227,0.842,0.506,0,"Chir01Ox-b18250.2"
"Chir04Ox-b08240.2",0,2.22766316951108,0.964,0.532,0,"Chir04Ox-b08240.2"
"Chir03Ox-b04260.2",0,0.958954023937575,0.902,0.584,0,"Chir03Ox-b04260.2"
"Chir01Ox-b25520.2",0,1.06871978821341,0.907,0.599,0,"Chir01Ox-b25520.2"
"Chir01Ox-b13880.2",0,1.82945292331681,0.935,0.615,0,"Chir01Ox-b13880.2"
